physical asset,location,ownership,commodity,Countries,USA states
Facilities,"['Porcupine', 'Long Canyon', 'Cripple Creek & Victor Gold Mine', 'Nevada', 'Pueblo Viejo', 'Norte Abierto', 'Peru', 'Australia', 'Porcupine', 'Boddington', 'North America', 'Penasquito', 'USA', 'Mexico', 'Cripple Creek Mine in Colorado', 'Africa', 'Cerro Negro', 'Cripple Creek & Victor Gold Mine', 'Suriname', 'Carlin', 'South America', 'Musselwhite', 'Red Chris', 'Cadia', 'Telfer', 'Pueblo Viejo Mine Site', 'Merian', 'Akyem', 'Lihir']",NGM,Silver,Canada,"['Colorado', 'Nevada']"
Facilities,"['Porcupine', 'Long Canyon', 'Cripple Creek & Victor Gold Mine', 'Nevada', 'Pueblo Viejo', 'Norte Abierto', 'Peru', 'Australia', 'Porcupine', 'Boddington', 'North America', 'Penasquito', 'USA', 'Mexico', 'Cripple Creek Mine in Colorado', 'Africa', 'Cerro Negro', 'Cripple Creek & Victor Gold Mine', 'Suriname', 'Carlin', 'South America', 'Musselwhite', 'Red Chris', 'Cadia', 'Telfer', 'Pueblo Viejo Mine Site', 'Merian', 'Akyem', 'Lihir']",NGM,Silver,Peru,"['Colorado', 'Nevada']"
Facilities,"['Porcupine', 'Long Canyon', 'Cripple Creek & Victor Gold Mine', 'Nevada', 'Pueblo Viejo', 'Norte Abierto', 'Peru', 'Australia', 'Porcupine', 'Boddington', 'North America', 'Penasquito', 'USA', 'Mexico', 'Cripple Creek Mine in Colorado', 'Africa', 'Cerro Negro', 'Cripple Creek & Victor Gold Mine', 'Suriname', 'Carlin', 'South America', 'Musselwhite', 'Red Chris', 'Cadia', 'Telfer', 'Pueblo Viejo Mine Site', 'Merian', 'Akyem', 'Lihir']",NGM,Silver,Mexico,"['Colorado', 'Nevada']"
Facilities,"['Porcupine', 'Long Canyon', 'Cripple Creek & Victor Gold Mine', 'Nevada', 'Pueblo Viejo', 'Norte Abierto', 'Peru', 'Australia', 'Porcupine', 'Boddington', 'North America', 'Penasquito', 'USA', 'Mexico', 'Cripple Creek Mine in Colorado', 'Africa', 'Cerro Negro', 'Cripple Creek & Victor Gold Mine', 'Suriname', 'Carlin', 'South America', 'Musselwhite', 'Red Chris', 'Cadia', 'Telfer', 'Pueblo Viejo Mine Site', 'Merian', 'Akyem', 'Lihir']",NGM,Silver,Dominican Republic,"['Colorado', 'Nevada']"
Facilities,"['Porcupine', 'Long Canyon', 'Cripple Creek & Victor Gold Mine', 'Nevada', 'Pueblo Viejo', 'Norte Abierto', 'Peru', 'Australia', 'Porcupine', 'Boddington', 'North America', 'Penasquito', 'USA', 'Mexico', 'Cripple Creek Mine in Colorado', 'Africa', 'Cerro Negro', 'Cripple Creek & Victor Gold Mine', 'Suriname', 'Carlin', 'South America', 'Musselwhite', 'Red Chris', 'Cadia', 'Telfer', 'Pueblo Viejo Mine Site', 'Merian', 'Akyem', 'Lihir']",NGM,Silver,Brazil,"['Colorado', 'Nevada']"
Facilities,"['Porcupine', 'Long Canyon', 'Cripple Creek & Victor Gold Mine', 'Nevada', 'Pueblo Viejo', 'Norte Abierto', 'Peru', 'Australia', 'Porcupine', 'Boddington', 'North America', 'Penasquito', 'USA', 'Mexico', 'Cripple Creek Mine in Colorado', 'Africa', 'Cerro Negro', 'Cripple Creek & Victor Gold Mine', 'Suriname', 'Carlin', 'South America', 'Musselwhite', 'Red Chris', 'Cadia', 'Telfer', 'Pueblo Viejo Mine Site', 'Merian', 'Akyem', 'Lihir']",NGM,Silver,Papua New Guinea,"['Colorado', 'Nevada']"
Facilities,"['Porcupine', 'Long Canyon', 'Cripple Creek & Victor Gold Mine', 'Nevada', 'Pueblo Viejo', 'Norte Abierto', 'Peru', 'Australia', 'Porcupine', 'Boddington', 'North America', 'Penasquito', 'USA', 'Mexico', 'Cripple Creek Mine in Colorado', 'Africa', 'Cerro Negro', 'Cripple Creek & Victor Gold Mine', 'Suriname', 'Carlin', 'South America', 'Musselwhite', 'Red Chris', 'Cadia', 'Telfer', 'Pueblo Viejo Mine Site', 'Merian', 'Akyem', 'Lihir']",NGM,Lead,USA,"['Colorado', 'Nevada']"
Facilities,"['Porcupine', 'Long Canyon', 'Cripple Creek & Victor Gold Mine', 'Nevada', 'Pueblo Viejo', 'Norte Abierto', 'Peru', 'Australia', 'Porcupine', 'Boddington', 'North America', 'Penasquito', 'USA', 'Mexico', 'Cripple Creek Mine in Colorado', 'Africa', 'Cerro Negro', 'Cripple Creek & Victor Gold Mine', 'Suriname', 'Carlin', 'South America', 'Musselwhite', 'Red Chris', 'Cadia', 'Telfer', 'Pueblo Viejo Mine Site', 'Merian', 'Akyem', 'Lihir']",NGM,Lead,Australia,"['Colorado', 'Nevada']"
Facilities,"['Porcupine', 'Long Canyon', 'Cripple Creek & Victor Gold Mine', 'Nevada', 'Pueblo Viejo', 'Norte Abierto', 'Peru', 'Australia', 'Porcupine', 'Boddington', 'North America', 'Penasquito', 'USA', 'Mexico', 'Cripple Creek Mine in Colorado', 'Africa', 'Cerro Negro', 'Cripple Creek & Victor Gold Mine', 'Suriname', 'Carlin', 'South America', 'Musselwhite', 'Red Chris', 'Cadia', 'Telfer', 'Pueblo Viejo Mine Site', 'Merian', 'Akyem', 'Lihir']",NGM,Lead,Canada,"['Colorado', 'Nevada']"
Facilities,"['Porcupine', 'Long Canyon', 'Cripple Creek & Victor Gold Mine', 'Nevada', 'Pueblo Viejo', 'Norte Abierto', 'Peru', 'Australia', 'Porcupine', 'Boddington', 'North America', 'Penasquito', 'USA', 'Mexico', 'Cripple Creek Mine in Colorado', 'Africa', 'Cerro Negro', 'Cripple Creek & Victor Gold Mine', 'Suriname', 'Carlin', 'South America', 'Musselwhite', 'Red Chris', 'Cadia', 'Telfer', 'Pueblo Viejo Mine Site', 'Merian', 'Akyem', 'Lihir']",NGM,Lead,Peru,"['Colorado', 'Nevada']"
Facilities,"['Porcupine', 'Long Canyon', 'Cripple Creek & Victor Gold Mine', 'Nevada', 'Pueblo Viejo', 'Norte Abierto', 'Peru', 'Australia', 'Porcupine', 'Boddington', 'North America', 'Penasquito', 'USA', 'Mexico', 'Cripple Creek Mine in Colorado', 'Africa', 'Cerro Negro', 'Cripple Creek & Victor Gold Mine', 'Suriname', 'Carlin', 'South America', 'Musselwhite', 'Red Chris', 'Cadia', 'Telfer', 'Pueblo Viejo Mine Site', 'Merian', 'Akyem', 'Lihir']",NGM,Lead,Mexico,"['Colorado', 'Nevada']"
Facilities,"['Porcupine', 'Long Canyon', 'Cripple Creek & Victor Gold Mine', 'Nevada', 'Pueblo Viejo', 'Norte Abierto', 'Peru', 'Australia', 'Porcupine', 'Boddington', 'North America', 'Penasquito', 'USA', 'Mexico', 'Cripple Creek Mine in Colorado', 'Africa', 'Cerro Negro', 'Cripple Creek & Victor Gold Mine', 'Suriname', 'Carlin', 'South America', 'Musselwhite', 'Red Chris', 'Cadia', 'Telfer', 'Pueblo Viejo Mine Site', 'Merian', 'Akyem', 'Lihir']",NGM,Lead,Dominican Republic,"['Colorado', 'Nevada']"
Facilities,"['Porcupine', 'Long Canyon', 'Cripple Creek & Victor Gold Mine', 'Nevada', 'Pueblo Viejo', 'Norte Abierto', 'Peru', 'Australia', 'Porcupine', 'Boddington', 'North America', 'Penasquito', 'USA', 'Mexico', 'Cripple Creek Mine in Colorado', 'Africa', 'Cerro Negro', 'Cripple Creek & Victor Gold Mine', 'Suriname', 'Carlin', 'South America', 'Musselwhite', 'Red Chris', 'Cadia', 'Telfer', 'Pueblo Viejo Mine Site', 'Merian', 'Akyem', 'Lihir']",NGM,Lead,Brazil,"['Colorado', 'Nevada']"
Facilities,"['Porcupine', 'Long Canyon', 'Cripple Creek & Victor Gold Mine', 'Nevada', 'Pueblo Viejo', 'Norte Abierto', 'Peru', 'Australia', 'Porcupine', 'Boddington', 'North America', 'Penasquito', 'USA', 'Mexico', 'Cripple Creek Mine in Colorado', 'Africa', 'Cerro Negro', 'Cripple Creek & Victor Gold Mine', 'Suriname', 'Carlin', 'South America', 'Musselwhite', 'Red Chris', 'Cadia', 'Telfer', 'Pueblo Viejo Mine Site', 'Merian', 'Akyem', 'Lihir']",NGM,Lead,Papua New Guinea,"['Colorado', 'Nevada']"
Facilities,"['Porcupine', 'Long Canyon', 'Cripple Creek & Victor Gold Mine', 'Nevada', 'Pueblo Viejo', 'Norte Abierto', 'Peru', 'Australia', 'Porcupine', 'Boddington', 'North America', 'Penasquito', 'USA', 'Mexico', 'Cripple Creek Mine in Colorado', 'Africa', 'Cerro Negro', 'Cripple Creek & Victor Gold Mine', 'Suriname', 'Carlin', 'South America', 'Musselwhite', 'Red Chris', 'Cadia', 'Telfer', 'Pueblo Viejo Mine Site', 'Merian', 'Akyem', 'Lihir']",NGM,Zinc,USA,"['Colorado', 'Nevada']"
Facilities,"['Porcupine', 'Long Canyon', 'Cripple Creek & Victor Gold Mine', 'Nevada', 'Pueblo Viejo', 'Norte Abierto', 'Peru', 'Australia', 'Porcupine', 'Boddington', 'North America', 'Penasquito', 'USA', 'Mexico', 'Cripple Creek Mine in Colorado', 'Africa', 'Cerro Negro', 'Cripple Creek & Victor Gold Mine', 'Suriname', 'Carlin', 'South America', 'Musselwhite', 'Red Chris', 'Cadia', 'Telfer', 'Pueblo Viejo Mine Site', 'Merian', 'Akyem', 'Lihir']",NGM,Zinc,Australia,"['Colorado', 'Nevada']"
Facilities,"['Porcupine', 'Long Canyon', 'Cripple Creek & Victor Gold Mine', 'Nevada', 'Pueblo Viejo', 'Norte Abierto', 'Peru', 'Australia', 'Porcupine', 'Boddington', 'North America', 'Penasquito', 'USA', 'Mexico', 'Cripple Creek Mine in Colorado', 'Africa', 'Cerro Negro', 'Cripple Creek & Victor Gold Mine', 'Suriname', 'Carlin', 'South America', 'Musselwhite', 'Red Chris', 'Cadia', 'Telfer', 'Pueblo Viejo Mine Site', 'Merian', 'Akyem', 'Lihir']",NGM,Zinc,Canada,"['Colorado', 'Nevada']"
Facilities,"['Porcupine', 'Long Canyon', 'Cripple Creek & Victor Gold Mine', 'Nevada', 'Pueblo Viejo', 'Norte Abierto', 'Peru', 'Australia', 'Porcupine', 'Boddington', 'North America', 'Penasquito', 'USA', 'Mexico', 'Cripple Creek Mine in Colorado', 'Africa', 'Cerro Negro', 'Cripple Creek & Victor Gold Mine', 'Suriname', 'Carlin', 'South America', 'Musselwhite', 'Red Chris', 'Cadia', 'Telfer', 'Pueblo Viejo Mine Site', 'Merian', 'Akyem', 'Lihir']",NGM,Zinc,Peru,"['Colorado', 'Nevada']"
Facilities,"['Porcupine', 'Long Canyon', 'Cripple Creek & Victor Gold Mine', 'Nevada', 'Pueblo Viejo', 'Norte Abierto', 'Peru', 'Australia', 'Porcupine', 'Boddington', 'North America', 'Penasquito', 'USA', 'Mexico', 'Cripple Creek Mine in Colorado', 'Africa', 'Cerro Negro', 'Cripple Creek & Victor Gold Mine', 'Suriname', 'Carlin', 'South America', 'Musselwhite', 'Red Chris', 'Cadia', 'Telfer', 'Pueblo Viejo Mine Site', 'Merian', 'Akyem', 'Lihir']",NGM,Zinc,Mexico,"['Colorado', 'Nevada']"
Facilities,"['Porcupine', 'Long Canyon', 'Cripple Creek & Victor Gold Mine', 'Nevada', 'Pueblo Viejo', 'Norte Abierto', 'Peru', 'Australia', 'Porcupine', 'Boddington', 'North America', 'Penasquito', 'USA', 'Mexico', 'Cripple Creek Mine in Colorado', 'Africa', 'Cerro Negro', 'Cripple Creek & Victor Gold Mine', 'Suriname', 'Carlin', 'South America', 'Musselwhite', 'Red Chris', 'Cadia', 'Telfer', 'Pueblo Viejo Mine Site', 'Merian', 'Akyem', 'Lihir']",NGM,Zinc,Dominican Republic,"['Colorado', 'Nevada']"
Facilities,"['Porcupine', 'Long Canyon', 'Cripple Creek & Victor Gold Mine', 'Nevada', 'Pueblo Viejo', 'Norte Abierto', 'Peru', 'Australia', 'Porcupine', 'Boddington', 'North America', 'Penasquito', 'USA', 'Mexico', 'Cripple Creek Mine in Colorado', 'Africa', 'Cerro Negro', 'Cripple Creek & Victor Gold Mine', 'Suriname', 'Carlin', 'South America', 'Musselwhite', 'Red Chris', 'Cadia', 'Telfer', 'Pueblo Viejo Mine Site', 'Merian', 'Akyem', 'Lihir']",NGM,Zinc,Brazil,"['Colorado', 'Nevada']"
Facilities,"['Porcupine', 'Long Canyon', 'Cripple Creek & Victor Gold Mine', 'Nevada', 'Pueblo Viejo', 'Norte Abierto', 'Peru', 'Australia', 'Porcupine', 'Boddington', 'North America', 'Penasquito', 'USA', 'Mexico', 'Cripple Creek Mine in Colorado', 'Africa', 'Cerro Negro', 'Cripple Creek & Victor Gold Mine', 'Suriname', 'Carlin', 'South America', 'Musselwhite', 'Red Chris', 'Cadia', 'Telfer', 'Pueblo Viejo Mine Site', 'Merian', 'Akyem', 'Lihir']",NGM,Zinc,Papua New Guinea,"['Colorado', 'Nevada']"
Facilities,"['Porcupine', 'Long Canyon', 'Cripple Creek & Victor Gold Mine', 'Nevada', 'Pueblo Viejo', 'Norte Abierto', 'Peru', 'Australia', 'Porcupine', 'Boddington', 'North America', 'Penasquito', 'USA', 'Mexico', 'Cripple Creek Mine in Colorado', 'Africa', 'Cerro Negro', 'Cripple Creek & Victor Gold Mine', 'Suriname', 'Carlin', 'South America', 'Musselwhite', 'Red Chris', 'Cadia', 'Telfer', 'Pueblo Viejo Mine Site', 'Merian', 'Akyem', 'Lihir']",NGM,Copper,USA,"['Colorado', 'Nevada']"
Facilities,"['Porcupine', 'Long Canyon', 'Cripple Creek & Victor Gold Mine', 'Nevada', 'Pueblo Viejo', 'Norte Abierto', 'Peru', 'Australia', 'Porcupine', 'Boddington', 'North America', 'Penasquito', 'USA', 'Mexico', 'Cripple Creek Mine in Colorado', 'Africa', 'Cerro Negro', 'Cripple Creek & Victor Gold Mine', 'Suriname', 'Carlin', 'South America', 'Musselwhite', 'Red Chris', 'Cadia', 'Telfer', 'Pueblo Viejo Mine Site', 'Merian', 'Akyem', 'Lihir']",NGM,Copper,Australia,"['Colorado', 'Nevada']"
Facilities,"['Porcupine', 'Long Canyon', 'Cripple Creek & Victor Gold Mine', 'Nevada', 'Pueblo Viejo', 'Norte Abierto', 'Peru', 'Australia', 'Porcupine', 'Boddington', 'North America', 'Penasquito', 'USA', 'Mexico', 'Cripple Creek Mine in Colorado', 'Africa', 'Cerro Negro', 'Cripple Creek & Victor Gold Mine', 'Suriname', 'Carlin', 'South America', 'Musselwhite', 'Red Chris', 'Cadia', 'Telfer', 'Pueblo Viejo Mine Site', 'Merian', 'Akyem', 'Lihir']",NGM,Copper,Canada,"['Colorado', 'Nevada']"
Facilities,"['Porcupine', 'Long Canyon', 'Cripple Creek & Victor Gold Mine', 'Nevada', 'Pueblo Viejo', 'Norte Abierto', 'Peru', 'Australia', 'Porcupine', 'Boddington', 'North America', 'Penasquito', 'USA', 'Mexico', 'Cripple Creek Mine in Colorado', 'Africa', 'Cerro Negro', 'Cripple Creek & Victor Gold Mine', 'Suriname', 'Carlin', 'South America', 'Musselwhite', 'Red Chris', 'Cadia', 'Telfer', 'Pueblo Viejo Mine Site', 'Merian', 'Akyem', 'Lihir']",NGM,Copper,Peru,"['Colorado', 'Nevada']"
Facilities,"['Porcupine', 'Long Canyon', 'Cripple Creek & Victor Gold Mine', 'Nevada', 'Pueblo Viejo', 'Norte Abierto', 'Peru', 'Australia', 'Porcupine', 'Boddington', 'North America', 'Penasquito', 'USA', 'Mexico', 'Cripple Creek Mine in Colorado', 'Africa', 'Cerro Negro', 'Cripple Creek & Victor Gold Mine', 'Suriname', 'Carlin', 'South America', 'Musselwhite', 'Red Chris', 'Cadia', 'Telfer', 'Pueblo Viejo Mine Site', 'Merian', 'Akyem', 'Lihir']",NGM,Copper,Mexico,"['Colorado', 'Nevada']"
Facilities,"['Porcupine', 'Long Canyon', 'Cripple Creek & Victor Gold Mine', 'Nevada', 'Pueblo Viejo', 'Norte Abierto', 'Peru', 'Australia', 'Porcupine', 'Boddington', 'North America', 'Penasquito', 'USA', 'Mexico', 'Cripple Creek Mine in Colorado', 'Africa', 'Cerro Negro', 'Cripple Creek & Victor Gold Mine', 'Suriname', 'Carlin', 'South America', 'Musselwhite', 'Red Chris', 'Cadia', 'Telfer', 'Pueblo Viejo Mine Site', 'Merian', 'Akyem', 'Lihir']",NGM,Copper,Dominican Republic,"['Colorado', 'Nevada']"
Facilities,"['Porcupine', 'Long Canyon', 'Cripple Creek & Victor Gold Mine', 'Nevada', 'Pueblo Viejo', 'Norte Abierto', 'Peru', 'Australia', 'Porcupine', 'Boddington', 'North America', 'Penasquito', 'USA', 'Mexico', 'Cripple Creek Mine in Colorado', 'Africa', 'Cerro Negro', 'Cripple Creek & Victor Gold Mine', 'Suriname', 'Carlin', 'South America', 'Musselwhite', 'Red Chris', 'Cadia', 'Telfer', 'Pueblo Viejo Mine Site', 'Merian', 'Akyem', 'Lihir']",NGM,Copper,Brazil,"['Colorado', 'Nevada']"
Facilities,"['Porcupine', 'Long Canyon', 'Cripple Creek & Victor Gold Mine', 'Nevada', 'Pueblo Viejo', 'Norte Abierto', 'Peru', 'Australia', 'Porcupine', 'Boddington', 'North America', 'Penasquito', 'USA', 'Mexico', 'Cripple Creek Mine in Colorado', 'Africa', 'Cerro Negro', 'Cripple Creek & Victor Gold Mine', 'Suriname', 'Carlin', 'South America', 'Musselwhite', 'Red Chris', 'Cadia', 'Telfer', 'Pueblo Viejo Mine Site', 'Merian', 'Akyem', 'Lihir']",NGM,Copper,Papua New Guinea,"['Colorado', 'Nevada']"
Facilities,"['Porcupine', 'Long Canyon', 'Cripple Creek & Victor Gold Mine', 'Nevada', 'Pueblo Viejo', 'Norte Abierto', 'Peru', 'Australia', 'Porcupine', 'Boddington', 'North America', 'Penasquito', 'USA', 'Mexico', 'Cripple Creek Mine in Colorado', 'Africa', 'Cerro Negro', 'Cripple Creek & Victor Gold Mine', 'Suriname', 'Carlin', 'South America', 'Musselwhite', 'Red Chris', 'Cadia', 'Telfer', 'Pueblo Viejo Mine Site', 'Merian', 'Akyem', 'Lihir']",Cripple Creek & Victor Gold Mine,Gold,USA,"['Colorado', 'Nevada']"
Facilities,"['Porcupine', 'Long Canyon', 'Cripple Creek & Victor Gold Mine', 'Nevada', 'Pueblo Viejo', 'Norte Abierto', 'Peru', 'Australia', 'Porcupine', 'Boddington', 'North America', 'Penasquito', 'USA', 'Mexico', 'Cripple Creek Mine in Colorado', 'Africa', 'Cerro Negro', 'Cripple Creek & Victor Gold Mine', 'Suriname', 'Carlin', 'South America', 'Musselwhite', 'Red Chris', 'Cadia', 'Telfer', 'Pueblo Viejo Mine Site', 'Merian', 'Akyem', 'Lihir']",Cripple Creek & Victor Gold Mine,Gold,Australia,"['Colorado', 'Nevada']"
Facilities,"['Porcupine', 'Long Canyon', 'Cripple Creek & Victor Gold Mine', 'Nevada', 'Pueblo Viejo', 'Norte Abierto', 'Peru', 'Australia', 'Porcupine', 'Boddington', 'North America', 'Penasquito', 'USA', 'Mexico', 'Cripple Creek Mine in Colorado', 'Africa', 'Cerro Negro', 'Cripple Creek & Victor Gold Mine', 'Suriname', 'Carlin', 'South America', 'Musselwhite', 'Red Chris', 'Cadia', 'Telfer', 'Pueblo Viejo Mine Site', 'Merian', 'Akyem', 'Lihir']",Cripple Creek & Victor Gold Mine,Gold,Canada,"['Colorado', 'Nevada']"
Facilities,"['Porcupine', 'Long Canyon', 'Cripple Creek & Victor Gold Mine', 'Nevada', 'Pueblo Viejo', 'Norte Abierto', 'Peru', 'Australia', 'Porcupine', 'Boddington', 'North America', 'Penasquito', 'USA', 'Mexico', 'Cripple Creek Mine in Colorado', 'Africa', 'Cerro Negro', 'Cripple Creek & Victor Gold Mine', 'Suriname', 'Carlin', 'South America', 'Musselwhite', 'Red Chris', 'Cadia', 'Telfer', 'Pueblo Viejo Mine Site', 'Merian', 'Akyem', 'Lihir']",Cripple Creek & Victor Gold Mine,Gold,Peru,"['Colorado', 'Nevada']"
Facilities,"['Porcupine', 'Long Canyon', 'Cripple Creek & Victor Gold Mine', 'Nevada', 'Pueblo Viejo', 'Norte Abierto', 'Peru', 'Australia', 'Porcupine', 'Boddington', 'North America', 'Penasquito', 'USA', 'Mexico', 'Cripple Creek Mine in Colorado', 'Africa', 'Cerro Negro', 'Cripple Creek & Victor Gold Mine', 'Suriname', 'Carlin', 'South America', 'Musselwhite', 'Red Chris', 'Cadia', 'Telfer', 'Pueblo Viejo Mine Site', 'Merian', 'Akyem', 'Lihir']",Cripple Creek & Victor Gold Mine,Gold,Mexico,"['Colorado', 'Nevada']"
Facilities,"['Porcupine', 'Long Canyon', 'Cripple Creek & Victor Gold Mine', 'Nevada', 'Pueblo Viejo', 'Norte Abierto', 'Peru', 'Australia', 'Porcupine', 'Boddington', 'North America', 'Penasquito', 'USA', 'Mexico', 'Cripple Creek Mine in Colorado', 'Africa', 'Cerro Negro', 'Cripple Creek & Victor Gold Mine', 'Suriname', 'Carlin', 'South America', 'Musselwhite', 'Red Chris', 'Cadia', 'Telfer', 'Pueblo Viejo Mine Site', 'Merian', 'Akyem', 'Lihir']",Cripple Creek & Victor Gold Mine,Gold,Dominican Republic,"['Colorado', 'Nevada']"
Facilities,"['Porcupine', 'Long Canyon', 'Cripple Creek & Victor Gold Mine', 'Nevada', 'Pueblo Viejo', 'Norte Abierto', 'Peru', 'Australia', 'Porcupine', 'Boddington', 'North America', 'Penasquito', 'USA', 'Mexico', 'Cripple Creek Mine in Colorado', 'Africa', 'Cerro Negro', 'Cripple Creek & Victor Gold Mine', 'Suriname', 'Carlin', 'South America', 'Musselwhite', 'Red Chris', 'Cadia', 'Telfer', 'Pueblo Viejo Mine Site', 'Merian', 'Akyem', 'Lihir']",Cripple Creek & Victor Gold Mine,Gold,Brazil,"['Colorado', 'Nevada']"
