physical asset,location,ownership,commodity,Countries,USA states
Equipment,"['Rock Creek', 'Alaska', 'Yukon', 'Casa Berardi', 'Nevada', 'Greens Creek', 'Keno Hill', 'Hollister Mine', 'Montana', 'San Sebastian', 'Remote Locations', 'Idaho']",Hecla Mining Company,Zinc,Mexico,"['Alaska', 'Idaho', 'Montana', 'Nevada']"
Facilities,"['Montana', 'Alaska', 'Quebec', 'Nevada', 'Yukon', 'Idaho']",Hecla Mining Company,Silver,USA,"['Alaska', 'Idaho', 'Montana', 'Nevada']"
Facilities,"['Montana', 'Alaska', 'Quebec', 'Nevada', 'Yukon', 'Idaho']",Hecla Mining Company,Silver,Mexico,"['Alaska', 'Idaho', 'Montana', 'Nevada']"
Facilities,"['Montana', 'Alaska', 'Quebec', 'Nevada', 'Yukon', 'Idaho']",Hecla Mining Company,Silver,Canada,"['Alaska', 'Idaho', 'Montana', 'Nevada']"
Facilities,"['Montana', 'Alaska', 'Quebec', 'Nevada', 'Yukon', 'Idaho']",Hecla Mining Company,Gold,USA,"['Alaska', 'Idaho', 'Montana', 'Nevada']"
Facilities,"['Montana', 'Alaska', 'Quebec', 'Nevada', 'Yukon', 'Idaho']",Hecla Mining Company,Gold,Mexico,"['Alaska', 'Idaho', 'Montana', 'Nevada']"
Facilities,"['Montana', 'Alaska', 'Quebec', 'Nevada', 'Yukon', 'Idaho']",Hecla Mining Company,Gold,Canada,"['Alaska', 'Idaho', 'Montana', 'Nevada']"
Facilities,"['Montana', 'Alaska', 'Quebec', 'Nevada', 'Yukon', 'Idaho']",Hecla Mining Company,Lead,USA,"['Alaska', 'Idaho', 'Montana', 'Nevada']"
Facilities,"['Montana', 'Alaska', 'Quebec', 'Nevada', 'Yukon', 'Idaho']",Hecla Mining Company,Lead,Mexico,"['Alaska', 'Idaho', 'Montana', 'Nevada']"
Facilities,"['Montana', 'Alaska', 'Quebec', 'Nevada', 'Yukon', 'Idaho']",Hecla Mining Company,Lead,Canada,"['Alaska', 'Idaho', 'Montana', 'Nevada']"
Facilities,"['Montana', 'Alaska', 'Quebec', 'Nevada', 'Yukon', 'Idaho']",Hecla Mining Company,Zinc,USA,"['Alaska', 'Idaho', 'Montana', 'Nevada']"
Facilities,"['Montana', 'Alaska', 'Quebec', 'Nevada', 'Yukon', 'Idaho']",Hecla Mining Company,Zinc,Mexico,"['Alaska', 'Idaho', 'Montana', 'Nevada']"
Facilities,"['Montana', 'Alaska', 'Quebec', 'Nevada', 'Yukon', 'Idaho']",Hecla Mining Company,Zinc,Canada,"['Alaska', 'Idaho', 'Montana', 'Nevada']"
Ball Mill,"['Casa Berardi', 'Idaho', 'Yukon Territory']",Hecla Mining Company,Gold,Canada,['Idaho']
Ball Mill,"['Casa Berardi', 'Idaho', 'Yukon Territory']",Hecla Mining Company,Gold,USA,['Idaho']
Ball Mill,"['Casa Berardi', 'Idaho', 'Yukon Territory']",Hecla Mining Company,Silver,Canada,['Idaho']
Ball Mill,"['Casa Berardi', 'Idaho', 'Yukon Territory']",Hecla Mining Company,Silver,USA,['Idaho']
Ball Mill,"['Casa Berardi', 'Idaho', 'Yukon Territory']",Hecla Mining Company,Lead,Canada,['Idaho']
Ball Mill,"['Casa Berardi', 'Idaho', 'Yukon Territory']",Hecla Mining Company,Lead,USA,['Idaho']
Ball Mill,"['Casa Berardi', 'Idaho', 'Yukon Territory']",Hecla Mining Company,Zinc,Canada,['Idaho']
Ball Mill,"['Casa Berardi', 'Idaho', 'Yukon Territory']",Hecla Mining Company,Zinc,USA,['Idaho']
Casa Berardi Mine,"['Casa Berardi', 'Abitibi Region of Quebec']",Hecla Mining Company,Gold,Canada,
Casa Berardi Mine,"['Casa Berardi', 'Abitibi Region of Quebec']",Hecla Mining Company,Silver,Canada,
Casa Berardi Mine,"['Casa Berardi', 'Abitibi Region of Quebec']",Hecla Mining Company,Lead,Canada,
Casa Berardi Mine,"['Casa Berardi', 'Abitibi Region of Quebec']",Hecla Mining Company,Zinc,Canada,
Casa Berardi Mine,"['Casa Berardi', 'Abitibi Region of Quebec']",Hecla Mining Company,Copper,Canada,
Casa Berardi Mine,"['Casa Berardi', 'Abitibi Region of Quebec']",Hecla Mining Company,Metals Concentrates,Canada,
Cemented Rock Fill,['Yukon'],Hecla Mining Company,Silver,Canada,
Cemented Rock Fill,['Yukon'],Hecla Mining Company,Zinc,Canada,
Concentrate Pads,['Nevada'],Hecla Mining Company,Silver,USA,['Nevada']
Concentrate Pads,['Nevada'],Hecla Mining Company,Gold,USA,['Nevada']
Concentrate Pads,['Nevada'],Hecla Mining Company,Lead,USA,['Nevada']
Concentrate Pads,['Nevada'],Hecla Mining Company,Zinc,USA,['Nevada']
Construction In Progress,['Casa Berardi'],Hecla Mining Company,Metals,Canada,
Construction In Progress,['Casa Berardi'],Hecla Mining Company,Minerals,Canada,
cyanide leach train,['Casa Berardi  Mine'],Hecla Mining Company,Gold,Canada,
Exploration Properties,"['Montana', 'Alaska', 'Yukon', 'Quebec', 'Nevada', 'British Columbia', ""Coeur d'Alene"", 'Idaho', 'Various Locations', 'Lucky Friday', 'Idaho', 'Vancouver', 'British Columbia', 'Juneau', 'Alaska', 'Wallace', 'Idaho', ""Val d'Or"", 'Quebec', 'Durango', 'Whitehorse', 'Yukon', 'Casa Berardi', 'Not Specified', 'Various Locations (as shown in the map)', 'Greens Creek', 'Nevada Operations', 'Keno Hill', 'Libby Exploration Site', 'Rock Creek']",Hecla Mining Company,Silver,USA,"['Alaska', 'Idaho', 'Montana', 'Nevada']"
Exploration Properties,"['Montana', 'Alaska', 'Yukon', 'Quebec', 'Nevada', 'British Columbia', ""Coeur d'Alene"", 'Idaho', 'Various Locations', 'Lucky Friday', 'Idaho', 'Vancouver', 'British Columbia', 'Juneau', 'Alaska', 'Wallace', 'Idaho', ""Val d'Or"", 'Quebec', 'Durango', 'Whitehorse', 'Yukon', 'Casa Berardi', 'Not Specified', 'Various Locations (as shown in the map)', 'Greens Creek', 'Nevada Operations', 'Keno Hill', 'Libby Exploration Site', 'Rock Creek']",Hecla Mining Company,Silver,Canada,"['Alaska', 'Idaho', 'Montana', 'Nevada']"
Exploration Properties,"['Montana', 'Alaska', 'Yukon', 'Quebec', 'Nevada', 'British Columbia', ""Coeur d'Alene"", 'Idaho', 'Various Locations', 'Lucky Friday', 'Idaho', 'Vancouver', 'British Columbia', 'Juneau', 'Alaska', 'Wallace', 'Idaho', ""Val d'Or"", 'Quebec', 'Durango', 'Whitehorse', 'Yukon', 'Casa Berardi', 'Not Specified', 'Various Locations (as shown in the map)', 'Greens Creek', 'Nevada Operations', 'Keno Hill', 'Libby Exploration Site', 'Rock Creek']",Hecla Mining Company,Silver,Mexico,"['Alaska', 'Idaho', 'Montana', 'Nevada']"
Exploration Properties,"['Montana', 'Alaska', 'Yukon', 'Quebec', 'Nevada', 'British Columbia', ""Coeur d'Alene"", 'Idaho', 'Various Locations', 'Lucky Friday', 'Idaho', 'Vancouver', 'British Columbia', 'Juneau', 'Alaska', 'Wallace', 'Idaho', ""Val d'Or"", 'Quebec', 'Durango', 'Whitehorse', 'Yukon', 'Casa Berardi', 'Not Specified', 'Various Locations (as shown in the map)', 'Greens Creek', 'Nevada Operations', 'Keno Hill', 'Libby Exploration Site', 'Rock Creek']",Hecla Mining Company,Gold,USA,"['Alaska', 'Idaho', 'Montana', 'Nevada']"
Exploration Properties,"['Montana', 'Alaska', 'Yukon', 'Quebec', 'Nevada', 'British Columbia', ""Coeur d'Alene"", 'Idaho', 'Various Locations', 'Lucky Friday', 'Idaho', 'Vancouver', 'British Columbia', 'Juneau', 'Alaska', 'Wallace', 'Idaho', ""Val d'Or"", 'Quebec', 'Durango', 'Whitehorse', 'Yukon', 'Casa Berardi', 'Not Specified', 'Various Locations (as shown in the map)', 'Greens Creek', 'Nevada Operations', 'Keno Hill', 'Libby Exploration Site', 'Rock Creek']",Hecla Mining Company,Gold,Canada,"['Alaska', 'Idaho', 'Montana', 'Nevada']"
Exploration Properties,"['Montana', 'Alaska', 'Yukon', 'Quebec', 'Nevada', 'British Columbia', ""Coeur d'Alene"", 'Idaho', 'Various Locations', 'Lucky Friday', 'Idaho', 'Vancouver', 'British Columbia', 'Juneau', 'Alaska', 'Wallace', 'Idaho', ""Val d'Or"", 'Quebec', 'Durango', 'Whitehorse', 'Yukon', 'Casa Berardi', 'Not Specified', 'Various Locations (as shown in the map)', 'Greens Creek', 'Nevada Operations', 'Keno Hill', 'Libby Exploration Site', 'Rock Creek']",Hecla Mining Company,Gold,Mexico,"['Alaska', 'Idaho', 'Montana', 'Nevada']"
Exploration Properties,"['Montana', 'Alaska', 'Yukon', 'Quebec', 'Nevada', 'British Columbia', ""Coeur d'Alene"", 'Idaho', 'Various Locations', 'Lucky Friday', 'Idaho', 'Vancouver', 'British Columbia', 'Juneau', 'Alaska', 'Wallace', 'Idaho', ""Val d'Or"", 'Quebec', 'Durango', 'Whitehorse', 'Yukon', 'Casa Berardi', 'Not Specified', 'Various Locations (as shown in the map)', 'Greens Creek', 'Nevada Operations', 'Keno Hill', 'Libby Exploration Site', 'Rock Creek']",Hecla Mining Company,Lead,USA,"['Alaska', 'Idaho', 'Montana', 'Nevada']"
Exploration Properties,"['Montana', 'Alaska', 'Yukon', 'Quebec', 'Nevada', 'British Columbia', ""Coeur d'Alene"", 'Idaho', 'Various Locations', 'Lucky Friday', 'Idaho', 'Vancouver', 'British Columbia', 'Juneau', 'Alaska', 'Wallace', 'Idaho', ""Val d'Or"", 'Quebec', 'Durango', 'Whitehorse', 'Yukon', 'Casa Berardi', 'Not Specified', 'Various Locations (as shown in the map)', 'Greens Creek', 'Nevada Operations', 'Keno Hill', 'Libby Exploration Site', 'Rock Creek']",Hecla Mining Company,Lead,Canada,"['Alaska', 'Idaho', 'Montana', 'Nevada']"
Exploration Properties,"['Montana', 'Alaska', 'Yukon', 'Quebec', 'Nevada', 'British Columbia', ""Coeur d'Alene"", 'Idaho', 'Various Locations', 'Lucky Friday', 'Idaho', 'Vancouver', 'British Columbia', 'Juneau', 'Alaska', 'Wallace', 'Idaho', ""Val d'Or"", 'Quebec', 'Durango', 'Whitehorse', 'Yukon', 'Casa Berardi', 'Not Specified', 'Various Locations (as shown in the map)', 'Greens Creek', 'Nevada Operations', 'Keno Hill', 'Libby Exploration Site', 'Rock Creek']",Hecla Mining Company,Lead,Mexico,"['Alaska', 'Idaho', 'Montana', 'Nevada']"
Exploration Properties,"['Montana', 'Alaska', 'Yukon', 'Quebec', 'Nevada', 'British Columbia', ""Coeur d'Alene"", 'Idaho', 'Various Locations', 'Lucky Friday', 'Idaho', 'Vancouver', 'British Columbia', 'Juneau', 'Alaska', 'Wallace', 'Idaho', ""Val d'Or"", 'Quebec', 'Durango', 'Whitehorse', 'Yukon', 'Casa Berardi', 'Not Specified', 'Various Locations (as shown in the map)', 'Greens Creek', 'Nevada Operations', 'Keno Hill', 'Libby Exploration Site', 'Rock Creek']",Hecla Mining Company,Zinc,USA,"['Alaska', 'Idaho', 'Montana', 'Nevada']"
Exploration Properties,"['Montana', 'Alaska', 'Yukon', 'Quebec', 'Nevada', 'British Columbia', ""Coeur d'Alene"", 'Idaho', 'Various Locations', 'Lucky Friday', 'Idaho', 'Vancouver', 'British Columbia', 'Juneau', 'Alaska', 'Wallace', 'Idaho', ""Val d'Or"", 'Quebec', 'Durango', 'Whitehorse', 'Yukon', 'Casa Berardi', 'Not Specified', 'Various Locations (as shown in the map)', 'Greens Creek', 'Nevada Operations', 'Keno Hill', 'Libby Exploration Site', 'Rock Creek']",Hecla Mining Company,Zinc,Canada,"['Alaska', 'Idaho', 'Montana', 'Nevada']"
Exploration Properties,"['Montana', 'Alaska', 'Yukon', 'Quebec', 'Nevada', 'British Columbia', ""Coeur d'Alene"", 'Idaho', 'Various Locations', 'Lucky Friday', 'Idaho', 'Vancouver', 'British Columbia', 'Juneau', 'Alaska', 'Wallace', 'Idaho', ""Val d'Or"", 'Quebec', 'Durango', 'Whitehorse', 'Yukon', 'Casa Berardi', 'Not Specified', 'Various Locations (as shown in the map)', 'Greens Creek', 'Nevada Operations', 'Keno Hill', 'Libby Exploration Site', 'Rock Creek']",Hecla Mining Company,Zinc,Mexico,"['Alaska', 'Idaho', 'Montana', 'Nevada']"
furnace,['Casa Berardi'],Hecla Mining Company,Gold,Canada,
Greens Creek,"['Admiralty Island', 'Alaska']",Hecla Mining Company,Gold,USA,['Alaska']
Greens Creek,"['Admiralty Island', 'Alaska']",Hecla Mining Company,Silver,USA,['Alaska']
Greens Creek,"['Admiralty Island', 'Alaska']",Hecla Mining Company,Lead,USA,['Alaska']
Greens Creek,"['Admiralty Island', 'Alaska']",Hecla Mining Company,Zinc,USA,['Alaska']
Greens Creek,"['Admiralty Island', 'Alaska']",Hecla Mining Company,Metals Concentrates,USA,['Alaska']
Greens Creek,"['Admiralty Island', 'Alaska']",Hecla Mining Company,Copper,USA,['Alaska']
Hollister Mine,['Nevada'],Hecla Mining Company,Silver,USA,['Nevada']
Hollister Mine,['Nevada'],Hecla Mining Company,Gold,USA,['Nevada']
Hollister Mine,['Nevada'],Hecla Mining Company,Lead,USA,['Nevada']
Hollister Mine,['Nevada'],Hecla Mining Company,Zinc,USA,['Nevada']
Hollister Mine,['Nevada'],Hecla Mining Company,Copper,USA,['Nevada']
Hosco Mine,['Abitibi Region Of Northwestern Quebec'],Hecla Mining Company,Silver,Canada,
Hosco Mine,['Abitibi Region Of Northwestern Quebec'],Hecla Mining Company,Gold,Canada,
Hosco Mine,['Abitibi Region Of Northwestern Quebec'],Hecla Mining Company,Lead,Canada,
Hosco Mine,['Abitibi Region Of Northwestern Quebec'],Hecla Mining Company,Zinc,Canada,
Hosco Mine,['Abitibi Region Of Northwestern Quebec'],Hecla Mining Company,Copper,Canada,
Hosco Mine,['Abitibi Region Of Northwestern Quebec'],Hecla Mining Company,Metals,Canada,
infrastructure,"['Casa Berardi', 'San Sebastian', 'Yukon', 'Nevada', 'Midas Mine', 'Greens Creek', 'Montana', 'Lucky Friday', 'Keno Hill']",Hecla Mining Company,Silver,Canada,"['Montana', 'Nevada']"
infrastructure,"['Casa Berardi', 'San Sebastian', 'Yukon', 'Nevada', 'Midas Mine', 'Greens Creek', 'Montana', 'Lucky Friday', 'Keno Hill']",Hecla Mining Company,Silver,Mexico,"['Montana', 'Nevada']"
infrastructure,"['Casa Berardi', 'San Sebastian', 'Yukon', 'Nevada', 'Midas Mine', 'Greens Creek', 'Montana', 'Lucky Friday', 'Keno Hill']",Hecla Mining Company,Silver,USA,"['Montana', 'Nevada']"
infrastructure,"['Casa Berardi', 'San Sebastian', 'Yukon', 'Nevada', 'Midas Mine', 'Greens Creek', 'Montana', 'Lucky Friday', 'Keno Hill']",Hecla Mining Company,Gold,Canada,"['Montana', 'Nevada']"
infrastructure,"['Casa Berardi', 'San Sebastian', 'Yukon', 'Nevada', 'Midas Mine', 'Greens Creek', 'Montana', 'Lucky Friday', 'Keno Hill']",Hecla Mining Company,Gold,Mexico,"['Montana', 'Nevada']"
infrastructure,"['Casa Berardi', 'San Sebastian', 'Yukon', 'Nevada', 'Midas Mine', 'Greens Creek', 'Montana', 'Lucky Friday', 'Keno Hill']",Hecla Mining Company,Gold,USA,"['Montana', 'Nevada']"
infrastructure,"['Casa Berardi', 'San Sebastian', 'Yukon', 'Nevada', 'Midas Mine', 'Greens Creek', 'Montana', 'Lucky Friday', 'Keno Hill']",Hecla Mining Company,Lead,Canada,"['Montana', 'Nevada']"
infrastructure,"['Casa Berardi', 'San Sebastian', 'Yukon', 'Nevada', 'Midas Mine', 'Greens Creek', 'Montana', 'Lucky Friday', 'Keno Hill']",Hecla Mining Company,Lead,Mexico,"['Montana', 'Nevada']"
infrastructure,"['Casa Berardi', 'San Sebastian', 'Yukon', 'Nevada', 'Midas Mine', 'Greens Creek', 'Montana', 'Lucky Friday', 'Keno Hill']",Hecla Mining Company,Lead,USA,"['Montana', 'Nevada']"
infrastructure,"['Casa Berardi', 'San Sebastian', 'Yukon', 'Nevada', 'Midas Mine', 'Greens Creek', 'Montana', 'Lucky Friday', 'Keno Hill']",Hecla Mining Company,Zinc,Canada,"['Montana', 'Nevada']"
infrastructure,"['Casa Berardi', 'San Sebastian', 'Yukon', 'Nevada', 'Midas Mine', 'Greens Creek', 'Montana', 'Lucky Friday', 'Keno Hill']",Hecla Mining Company,Zinc,Mexico,"['Montana', 'Nevada']"
infrastructure,"['Casa Berardi', 'San Sebastian', 'Yukon', 'Nevada', 'Midas Mine', 'Greens Creek', 'Montana', 'Lucky Friday', 'Keno Hill']",Hecla Mining Company,Zinc,USA,"['Montana', 'Nevada']"
Jaw Crusher,['Casa Berardi  Mine'],Hecla Mining Company,Gold,Canada,
Keno Hill Mine,"['Keno Hill', 'Yukon Territory']",Hecla Mining Company,Silver,Canada,
Keno Hill Mine,"['Keno Hill', 'Yukon Territory']",Hecla Mining Company,Gold,Canada,
Keno Hill Mine,"['Keno Hill', 'Yukon Territory']",Hecla Mining Company,Lead,Canada,
Keno Hill Mine,"['Keno Hill', 'Yukon Territory']",Hecla Mining Company,Zinc,Canada,
Keno Hill Mine,"['Keno Hill', 'Yukon Territory']",Hecla Mining Company,Copper,Canada,
Keno Hill Mine,"['Keno Hill', 'Yukon Territory']",Hecla Mining Company,Metals Concentrates,Canada,
Keno Hill Mine,"['Keno Hill', 'Yukon Territory']",Hecla Mining Company,Ore Metals,Canada,
Knelson Concentrators,['Casa Berardi  Mine'],Hecla Quebec Inc.,Gold,Canada,
Lucky Friday Mine,['Northern Idaho'],Hecla Mining Company,Silver,USA,['Idaho']
Lucky Friday Mine,['Northern Idaho'],Hecla Mining Company,Gold,USA,['Idaho']
Lucky Friday Mine,['Northern Idaho'],Hecla Mining Company,Lead,USA,['Idaho']
Lucky Friday Mine,['Northern Idaho'],Hecla Mining Company,Zinc,USA,['Idaho']
Midas Mine,['Nevada'],Hecla Mining Company,Silver,USA,['Nevada']
Midas Mine,['Nevada'],Hecla Mining Company,Gold,USA,['Nevada']
Midas Mine,['Nevada'],Hecla Mining Company,Lead,USA,['Nevada']
Midas Mine,['Nevada'],Hecla Mining Company,Zinc,USA,['Nevada']
Midas Mine,['Nevada'],Hecla Mining Company,Copper,USA,['Nevada']
mineral processing plants,"['Greens Creek', 'Lucky Friday', 'Casa Berardi', 'Keno Hill', 'Nevada', 'Montana']",Hecla Mining Company,Silver,USA,"['Montana', 'Nevada']"
mineral processing plants,"['Greens Creek', 'Lucky Friday', 'Casa Berardi', 'Keno Hill', 'Nevada', 'Montana']",Hecla Mining Company,Silver,Canada,"['Montana', 'Nevada']"
mineral processing plants,"['Greens Creek', 'Lucky Friday', 'Casa Berardi', 'Keno Hill', 'Nevada', 'Montana']",Hecla Mining Company,Gold,USA,"['Montana', 'Nevada']"
mineral processing plants,"['Greens Creek', 'Lucky Friday', 'Casa Berardi', 'Keno Hill', 'Nevada', 'Montana']",Hecla Mining Company,Gold,Canada,"['Montana', 'Nevada']"
mineral processing plants,"['Greens Creek', 'Lucky Friday', 'Casa Berardi', 'Keno Hill', 'Nevada', 'Montana']",Hecla Mining Company,Lead,USA,"['Montana', 'Nevada']"
mineral processing plants,"['Greens Creek', 'Lucky Friday', 'Casa Berardi', 'Keno Hill', 'Nevada', 'Montana']",Hecla Mining Company,Lead,Canada,"['Montana', 'Nevada']"
mineral processing plants,"['Greens Creek', 'Lucky Friday', 'Casa Berardi', 'Keno Hill', 'Nevada', 'Montana']",Hecla Mining Company,Zinc,USA,"['Montana', 'Nevada']"
mineral processing plants,"['Greens Creek', 'Lucky Friday', 'Casa Berardi', 'Keno Hill', 'Nevada', 'Montana']",Hecla Mining Company,Zinc,Canada,"['Montana', 'Nevada']"
Mineral Reserves,['Unspecified'],Hecla Mining Company,Silver,,
Mineral Reserves,['Unspecified'],Hecla Mining Company,Gold,,
Mineral Reserves,['Unspecified'],Hecla Mining Company,Lead,,
Mineral Reserves,['Unspecified'],Hecla Mining Company,Zinc,,
mines,"['Nevada', 'British Columbia', 'Alaska', 'Montana', 'Idaho', 'Quebec', 'Yukon Territory']",Hecla Mining Company,Silver,USA,"['Alaska', 'Idaho', 'Montana', 'Nevada']"
mines,"['Nevada', 'British Columbia', 'Alaska', 'Montana', 'Idaho', 'Quebec', 'Yukon Territory']",Hecla Mining Company,Silver,Canada,"['Alaska', 'Idaho', 'Montana', 'Nevada']"
mines,"['Nevada', 'British Columbia', 'Alaska', 'Montana', 'Idaho', 'Quebec', 'Yukon Territory']",Hecla Mining Company,Silver,Mexico,"['Alaska', 'Idaho', 'Montana', 'Nevada']"
mines,"['Nevada', 'British Columbia', 'Alaska', 'Montana', 'Idaho', 'Quebec', 'Yukon Territory']",Hecla Mining Company,Gold,USA,"['Alaska', 'Idaho', 'Montana', 'Nevada']"
mines,"['Nevada', 'British Columbia', 'Alaska', 'Montana', 'Idaho', 'Quebec', 'Yukon Territory']",Hecla Mining Company,Gold,Canada,"['Alaska', 'Idaho', 'Montana', 'Nevada']"
mines,"['Nevada', 'British Columbia', 'Alaska', 'Montana', 'Idaho', 'Quebec', 'Yukon Territory']",Hecla Mining Company,Gold,Mexico,"['Alaska', 'Idaho', 'Montana', 'Nevada']"
mines,"['Nevada', 'British Columbia', 'Alaska', 'Montana', 'Idaho', 'Quebec', 'Yukon Territory']",Hecla Mining Company,Lead,USA,"['Alaska', 'Idaho', 'Montana', 'Nevada']"
mines,"['Nevada', 'British Columbia', 'Alaska', 'Montana', 'Idaho', 'Quebec', 'Yukon Territory']",Hecla Mining Company,Lead,Canada,"['Alaska', 'Idaho', 'Montana', 'Nevada']"
mines,"['Nevada', 'British Columbia', 'Alaska', 'Montana', 'Idaho', 'Quebec', 'Yukon Territory']",Hecla Mining Company,Lead,Mexico,"['Alaska', 'Idaho', 'Montana', 'Nevada']"
mines,"['Nevada', 'British Columbia', 'Alaska', 'Montana', 'Idaho', 'Quebec', 'Yukon Territory']",Hecla Mining Company,Zinc,USA,"['Alaska', 'Idaho', 'Montana', 'Nevada']"
mines,"['Nevada', 'British Columbia', 'Alaska', 'Montana', 'Idaho', 'Quebec', 'Yukon Territory']",Hecla Mining Company,Zinc,Canada,"['Alaska', 'Idaho', 'Montana', 'Nevada']"
mines,"['Nevada', 'British Columbia', 'Alaska', 'Montana', 'Idaho', 'Quebec', 'Yukon Territory']",Hecla Mining Company,Zinc,Mexico,"['Alaska', 'Idaho', 'Montana', 'Nevada']"
mining claims,"['Carpenter Snow Creek Superfund Site', 'Cascade County', 'Montana', 'Admiralty Island', 'Juneau', 'Alaska', 'Yukon Territory']",Hecla Mining Company,Silver,Canada,"['Alaska', 'Montana']"
mining claims,"['Carpenter Snow Creek Superfund Site', 'Cascade County', 'Montana', 'Admiralty Island', 'Juneau', 'Alaska', 'Yukon Territory']",Hecla Mining Company,Silver,USA,"['Alaska', 'Montana']"
mining claims,"['Carpenter Snow Creek Superfund Site', 'Cascade County', 'Montana', 'Admiralty Island', 'Juneau', 'Alaska', 'Yukon Territory']",Hecla Mining Company,Gold,Canada,"['Alaska', 'Montana']"
mining claims,"['Carpenter Snow Creek Superfund Site', 'Cascade County', 'Montana', 'Admiralty Island', 'Juneau', 'Alaska', 'Yukon Territory']",Hecla Mining Company,Gold,USA,"['Alaska', 'Montana']"
mining claims,"['Carpenter Snow Creek Superfund Site', 'Cascade County', 'Montana', 'Admiralty Island', 'Juneau', 'Alaska', 'Yukon Territory']",Hecla Mining Company,Lead,Canada,"['Alaska', 'Montana']"
mining claims,"['Carpenter Snow Creek Superfund Site', 'Cascade County', 'Montana', 'Admiralty Island', 'Juneau', 'Alaska', 'Yukon Territory']",Hecla Mining Company,Lead,USA,"['Alaska', 'Montana']"
