physical asset,location,ownership,commodity,Countries,USA states
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",Southern Copper Corporation,Gold,Peru,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",Southern Copper Corporation,Gold,Italy,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",Southern Copper Corporation,Gold,China,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",Southern Copper Corporation,Gold,Japan,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",Southern Copper Corporation,Molybdenum,Mexico,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",Southern Copper Corporation,Molybdenum,Peru,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",Southern Copper Corporation,Molybdenum,Italy,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",Southern Copper Corporation,Molybdenum,China,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",Southern Copper Corporation,Molybdenum,Japan,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",IMMSA,Copper,Mexico,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",IMMSA,Copper,Peru,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",IMMSA,Copper,Italy,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",IMMSA,Copper,China,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",IMMSA,Copper,Japan,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",IMMSA,Zinc,Mexico,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",IMMSA,Zinc,Peru,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",IMMSA,Zinc,Italy,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",IMMSA,Zinc,China,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",IMMSA,Zinc,Japan,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",IMMSA,Lead,Mexico,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",IMMSA,Lead,Peru,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",IMMSA,Lead,Italy,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",IMMSA,Lead,China,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",IMMSA,Lead,Japan,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",IMMSA,Silver,Mexico,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",IMMSA,Silver,Peru,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",IMMSA,Silver,Italy,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",IMMSA,Silver,China,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",IMMSA,Silver,Japan,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",IMMSA,Gold,Mexico,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",IMMSA,Gold,Peru,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",IMMSA,Gold,Italy,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",IMMSA,Gold,China,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",IMMSA,Gold,Japan,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",IMMSA,Molybdenum,Mexico,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",IMMSA,Molybdenum,Peru,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",IMMSA,Molybdenum,Italy,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",IMMSA,Molybdenum,China,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",IMMSA,Molybdenum,Japan,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",SPCC Peru Branch,Copper,Mexico,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",SPCC Peru Branch,Copper,Peru,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",SPCC Peru Branch,Copper,Italy,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",SPCC Peru Branch,Copper,China,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",SPCC Peru Branch,Copper,Japan,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",SPCC Peru Branch,Zinc,Mexico,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",SPCC Peru Branch,Zinc,Peru,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",SPCC Peru Branch,Zinc,Italy,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",SPCC Peru Branch,Zinc,China,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",SPCC Peru Branch,Zinc,Japan,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",SPCC Peru Branch,Lead,Mexico,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",SPCC Peru Branch,Lead,Peru,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",SPCC Peru Branch,Lead,Italy,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",SPCC Peru Branch,Lead,China,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",SPCC Peru Branch,Lead,Japan,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",SPCC Peru Branch,Silver,Mexico,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",SPCC Peru Branch,Silver,Peru,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",SPCC Peru Branch,Silver,Italy,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",SPCC Peru Branch,Silver,China,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",SPCC Peru Branch,Silver,Japan,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",SPCC Peru Branch,Gold,Mexico,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",SPCC Peru Branch,Gold,Peru,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",SPCC Peru Branch,Gold,Italy,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",SPCC Peru Branch,Gold,China,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",SPCC Peru Branch,Gold,Japan,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",SPCC Peru Branch,Molybdenum,Mexico,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",SPCC Peru Branch,Molybdenum,Peru,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",SPCC Peru Branch,Molybdenum,Italy,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",SPCC Peru Branch,Molybdenum,China,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",SPCC Peru Branch,Molybdenum,Japan,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",Mitsui,Copper,Mexico,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",Mitsui,Copper,Peru,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",Mitsui,Copper,Italy,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",Mitsui,Copper,China,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",Mitsui,Copper,Japan,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",Mitsui,Zinc,Mexico,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",Mitsui,Zinc,Peru,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",Mitsui,Zinc,Italy,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",Mitsui,Zinc,China,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",Mitsui,Zinc,Japan,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",Mitsui,Lead,Mexico,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",Mitsui,Lead,Peru,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",Mitsui,Lead,Italy,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",Mitsui,Lead,China,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",Mitsui,Lead,Japan,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",Mitsui,Silver,Mexico,
Facilities,"['Zacatecas', 'Mexico', 'Cajamarca Region', 'Cuajone', 'Taxco Mine', 'San Martin Mine', 'Toquepala', 'Italy', 'China', 'Japan', 'La Caridad', 'Buenavista', 'Cananea Mining District']",Mitsui,Silver,Peru,
