physical asset,location,ownership,commodity,Countries,USA states
Compression Equipment,"['North Africa', 'Algeria', 'DJ Basin', 'Permian Basin', 'Gulf-Coast', 'USA', 'Oman', 'Colorado', 'Permian', 'West Virginia', 'Gulf of Mexico', 'Rockies']",Occidental Petroleum Corporation,Crude Oil,USA,"['Colorado', 'Virginia', 'West Virginia']"
Compression Equipment,"['North Africa', 'Algeria', 'DJ Basin', 'Permian Basin', 'Gulf-Coast', 'USA', 'Oman', 'Colorado', 'Permian', 'West Virginia', 'Gulf of Mexico', 'Rockies']",Occidental Petroleum Corporation,Crude Oil,Oman,"['Colorado', 'Virginia', 'West Virginia']"
Compression Equipment,"['North Africa', 'Algeria', 'DJ Basin', 'Permian Basin', 'Gulf-Coast', 'USA', 'Oman', 'Colorado', 'Permian', 'West Virginia', 'Gulf of Mexico', 'Rockies']",Occidental Petroleum Corporation,Natural Gas,Algeria,"['Colorado', 'Virginia', 'West Virginia']"
Compression Equipment,"['North Africa', 'Algeria', 'DJ Basin', 'Permian Basin', 'Gulf-Coast', 'USA', 'Oman', 'Colorado', 'Permian', 'West Virginia', 'Gulf of Mexico', 'Rockies']",Occidental Petroleum Corporation,Natural Gas,USA,"['Colorado', 'Virginia', 'West Virginia']"
Compression Equipment,"['North Africa', 'Algeria', 'DJ Basin', 'Permian Basin', 'Gulf-Coast', 'USA', 'Oman', 'Colorado', 'Permian', 'West Virginia', 'Gulf of Mexico', 'Rockies']",Occidental Petroleum Corporation,Natural Gas,Oman,"['Colorado', 'Virginia', 'West Virginia']"
Compression Equipment,"['North Africa', 'Algeria', 'DJ Basin', 'Permian Basin', 'Gulf-Coast', 'USA', 'Oman', 'Colorado', 'Permian', 'West Virginia', 'Gulf of Mexico', 'Rockies']",Occidental Petroleum Corporation,Chemicals,Algeria,"['Colorado', 'Virginia', 'West Virginia']"
Compression Equipment,"['North Africa', 'Algeria', 'DJ Basin', 'Permian Basin', 'Gulf-Coast', 'USA', 'Oman', 'Colorado', 'Permian', 'West Virginia', 'Gulf of Mexico', 'Rockies']",Occidental Petroleum Corporation,Chemicals,USA,"['Colorado', 'Virginia', 'West Virginia']"
Compression Equipment,"['North Africa', 'Algeria', 'DJ Basin', 'Permian Basin', 'Gulf-Coast', 'USA', 'Oman', 'Colorado', 'Permian', 'West Virginia', 'Gulf of Mexico', 'Rockies']",Occidental Petroleum Corporation,Chemicals,Oman,"['Colorado', 'Virginia', 'West Virginia']"
Compression Equipment,"['North Africa', 'Algeria', 'DJ Basin', 'Permian Basin', 'Gulf-Coast', 'USA', 'Oman', 'Colorado', 'Permian', 'West Virginia', 'Gulf of Mexico', 'Rockies']",Occidental Petroleum Corporation,Ethylene,Algeria,"['Colorado', 'Virginia', 'West Virginia']"
Compression Equipment,"['North Africa', 'Algeria', 'DJ Basin', 'Permian Basin', 'Gulf-Coast', 'USA', 'Oman', 'Colorado', 'Permian', 'West Virginia', 'Gulf of Mexico', 'Rockies']",Occidental Petroleum Corporation,Ethylene,USA,"['Colorado', 'Virginia', 'West Virginia']"
Compression Equipment,"['North Africa', 'Algeria', 'DJ Basin', 'Permian Basin', 'Gulf-Coast', 'USA', 'Oman', 'Colorado', 'Permian', 'West Virginia', 'Gulf of Mexico', 'Rockies']",Occidental Petroleum Corporation,Ethylene,Oman,"['Colorado', 'Virginia', 'West Virginia']"
Compression Equipment,"['North Africa', 'Algeria', 'DJ Basin', 'Permian Basin', 'Gulf-Coast', 'USA', 'Oman', 'Colorado', 'Permian', 'West Virginia', 'Gulf of Mexico', 'Rockies']",Occidental Petroleum Corporation,Coal,Algeria,"['Colorado', 'Virginia', 'West Virginia']"
Compression Equipment,"['North Africa', 'Algeria', 'DJ Basin', 'Permian Basin', 'Gulf-Coast', 'USA', 'Oman', 'Colorado', 'Permian', 'West Virginia', 'Gulf of Mexico', 'Rockies']",Occidental Petroleum Corporation,Coal,USA,"['Colorado', 'Virginia', 'West Virginia']"
Compression Equipment,"['North Africa', 'Algeria', 'DJ Basin', 'Permian Basin', 'Gulf-Coast', 'USA', 'Oman', 'Colorado', 'Permian', 'West Virginia', 'Gulf of Mexico', 'Rockies']",Occidental Petroleum Corporation,Coal,Oman,"['Colorado', 'Virginia', 'West Virginia']"
Compression Equipment,"['North Africa', 'Algeria', 'DJ Basin', 'Permian Basin', 'Gulf-Coast', 'USA', 'Oman', 'Colorado', 'Permian', 'West Virginia', 'Gulf of Mexico', 'Rockies']",OxyChem,Crude Oil,Algeria,"['Colorado', 'Virginia', 'West Virginia']"
Compression Equipment,"['North Africa', 'Algeria', 'DJ Basin', 'Permian Basin', 'Gulf-Coast', 'USA', 'Oman', 'Colorado', 'Permian', 'West Virginia', 'Gulf of Mexico', 'Rockies']",OxyChem,Crude Oil,USA,"['Colorado', 'Virginia', 'West Virginia']"
Compression Equipment,"['North Africa', 'Algeria', 'DJ Basin', 'Permian Basin', 'Gulf-Coast', 'USA', 'Oman', 'Colorado', 'Permian', 'West Virginia', 'Gulf of Mexico', 'Rockies']",OxyChem,Crude Oil,Oman,"['Colorado', 'Virginia', 'West Virginia']"
Compression Equipment,"['North Africa', 'Algeria', 'DJ Basin', 'Permian Basin', 'Gulf-Coast', 'USA', 'Oman', 'Colorado', 'Permian', 'West Virginia', 'Gulf of Mexico', 'Rockies']",OxyChem,Natural Gas,Algeria,"['Colorado', 'Virginia', 'West Virginia']"
Compression Equipment,"['North Africa', 'Algeria', 'DJ Basin', 'Permian Basin', 'Gulf-Coast', 'USA', 'Oman', 'Colorado', 'Permian', 'West Virginia', 'Gulf of Mexico', 'Rockies']",OxyChem,Natural Gas,USA,"['Colorado', 'Virginia', 'West Virginia']"
Compression Equipment,"['North Africa', 'Algeria', 'DJ Basin', 'Permian Basin', 'Gulf-Coast', 'USA', 'Oman', 'Colorado', 'Permian', 'West Virginia', 'Gulf of Mexico', 'Rockies']",OxyChem,Natural Gas,Oman,"['Colorado', 'Virginia', 'West Virginia']"
Compression Equipment,"['North Africa', 'Algeria', 'DJ Basin', 'Permian Basin', 'Gulf-Coast', 'USA', 'Oman', 'Colorado', 'Permian', 'West Virginia', 'Gulf of Mexico', 'Rockies']",OxyChem,Chemicals,Algeria,"['Colorado', 'Virginia', 'West Virginia']"
Compression Equipment,"['North Africa', 'Algeria', 'DJ Basin', 'Permian Basin', 'Gulf-Coast', 'USA', 'Oman', 'Colorado', 'Permian', 'West Virginia', 'Gulf of Mexico', 'Rockies']",OxyChem,Chemicals,USA,"['Colorado', 'Virginia', 'West Virginia']"
Compression Equipment,"['North Africa', 'Algeria', 'DJ Basin', 'Permian Basin', 'Gulf-Coast', 'USA', 'Oman', 'Colorado', 'Permian', 'West Virginia', 'Gulf of Mexico', 'Rockies']",OxyChem,Chemicals,Oman,"['Colorado', 'Virginia', 'West Virginia']"
Compression Equipment,"['North Africa', 'Algeria', 'DJ Basin', 'Permian Basin', 'Gulf-Coast', 'USA', 'Oman', 'Colorado', 'Permian', 'West Virginia', 'Gulf of Mexico', 'Rockies']",OxyChem,Ethylene,Algeria,"['Colorado', 'Virginia', 'West Virginia']"
Compression Equipment,"['North Africa', 'Algeria', 'DJ Basin', 'Permian Basin', 'Gulf-Coast', 'USA', 'Oman', 'Colorado', 'Permian', 'West Virginia', 'Gulf of Mexico', 'Rockies']",OxyChem,Ethylene,USA,"['Colorado', 'Virginia', 'West Virginia']"
Compression Equipment,"['North Africa', 'Algeria', 'DJ Basin', 'Permian Basin', 'Gulf-Coast', 'USA', 'Oman', 'Colorado', 'Permian', 'West Virginia', 'Gulf of Mexico', 'Rockies']",OxyChem,Ethylene,Oman,"['Colorado', 'Virginia', 'West Virginia']"
Compression Equipment,"['North Africa', 'Algeria', 'DJ Basin', 'Permian Basin', 'Gulf-Coast', 'USA', 'Oman', 'Colorado', 'Permian', 'West Virginia', 'Gulf of Mexico', 'Rockies']",OxyChem,Coal,Algeria,"['Colorado', 'Virginia', 'West Virginia']"
Compression Equipment,"['North Africa', 'Algeria', 'DJ Basin', 'Permian Basin', 'Gulf-Coast', 'USA', 'Oman', 'Colorado', 'Permian', 'West Virginia', 'Gulf of Mexico', 'Rockies']",OxyChem,Coal,USA,"['Colorado', 'Virginia', 'West Virginia']"
Compression Equipment,"['North Africa', 'Algeria', 'DJ Basin', 'Permian Basin', 'Gulf-Coast', 'USA', 'Oman', 'Colorado', 'Permian', 'West Virginia', 'Gulf of Mexico', 'Rockies']",OxyChem,Coal,Oman,"['Colorado', 'Virginia', 'West Virginia']"
compressors,,Occidental Petroleum Corporation,Crude Oil,,
compressors,,Occidental Petroleum Corporation,Natural Gas,,
Conventional Projects,['Permian EOR'],Occidental Petroleum Corporation,,USA,
Crude Pipeline,"['Gulf Coast', 'Permian Basin', 'Qatar', 'UAE', 'Oman']",Occidental Petroleum Corporation,Crude Oil,Qatar,
Crude Pipeline,"['Gulf Coast', 'Permian Basin', 'Qatar', 'UAE', 'Oman']",Occidental Petroleum Corporation,Crude Oil,UAE,
Crude Pipeline,"['Gulf Coast', 'Permian Basin', 'Qatar', 'UAE', 'Oman']",Occidental Petroleum Corporation,Crude Oil,Oman,
Crude Pipeline,"['Gulf Coast', 'Permian Basin', 'Qatar', 'UAE', 'Oman']",Occidental Petroleum Corporation,Natural Gas,Qatar,
Crude Pipeline,"['Gulf Coast', 'Permian Basin', 'Qatar', 'UAE', 'Oman']",Occidental Petroleum Corporation,Natural Gas,UAE,
Crude Pipeline,"['Gulf Coast', 'Permian Basin', 'Qatar', 'UAE', 'Oman']",Occidental Petroleum Corporation,Natural Gas,Oman,
Crude Pipeline,"['Gulf Coast', 'Permian Basin', 'Qatar', 'UAE', 'Oman']",Occidental Petroleum Corporation,Water,Qatar,
Crude Pipeline,"['Gulf Coast', 'Permian Basin', 'Qatar', 'UAE', 'Oman']",Occidental Petroleum Corporation,Water,UAE,
Crude Pipeline,"['Gulf Coast', 'Permian Basin', 'Qatar', 'UAE', 'Oman']",Occidental Petroleum Corporation,Water,Oman,
Crude Pipeline,"['Gulf Coast', 'Permian Basin', 'Qatar', 'UAE', 'Oman']",Occidental Petroleum Corporation,Natural Gas Liquids,Qatar,
Crude Pipeline,"['Gulf Coast', 'Permian Basin', 'Qatar', 'UAE', 'Oman']",Occidental Petroleum Corporation,Natural Gas Liquids,UAE,
Crude Pipeline,"['Gulf Coast', 'Permian Basin', 'Qatar', 'UAE', 'Oman']",Occidental Petroleum Corporation,Natural Gas Liquids,Oman,
Crude Pipeline,"['Gulf Coast', 'Permian Basin', 'Qatar', 'UAE', 'Oman']",Delaware Owned,Crude Oil,Qatar,
Crude Pipeline,"['Gulf Coast', 'Permian Basin', 'Qatar', 'UAE', 'Oman']",Delaware Owned,Crude Oil,UAE,
Crude Pipeline,"['Gulf Coast', 'Permian Basin', 'Qatar', 'UAE', 'Oman']",Delaware Owned,Crude Oil,Oman,
Crude Pipeline,"['Gulf Coast', 'Permian Basin', 'Qatar', 'UAE', 'Oman']",Delaware Owned,Natural Gas,Qatar,
Crude Pipeline,"['Gulf Coast', 'Permian Basin', 'Qatar', 'UAE', 'Oman']",Delaware Owned,Natural Gas,UAE,
Crude Pipeline,"['Gulf Coast', 'Permian Basin', 'Qatar', 'UAE', 'Oman']",Delaware Owned,Natural Gas,Oman,
Crude Pipeline,"['Gulf Coast', 'Permian Basin', 'Qatar', 'UAE', 'Oman']",Delaware Owned,Water,Qatar,
Crude Pipeline,"['Gulf Coast', 'Permian Basin', 'Qatar', 'UAE', 'Oman']",Delaware Owned,Water,UAE,
Crude Pipeline,"['Gulf Coast', 'Permian Basin', 'Qatar', 'UAE', 'Oman']",Delaware Owned,Water,Oman,
Crude Pipeline,"['Gulf Coast', 'Permian Basin', 'Qatar', 'UAE', 'Oman']",Delaware Owned,Natural Gas Liquids,Qatar,
Crude Pipeline,"['Gulf Coast', 'Permian Basin', 'Qatar', 'UAE', 'Oman']",Delaware Owned,Natural Gas Liquids,UAE,
Crude Pipeline,"['Gulf Coast', 'Permian Basin', 'Qatar', 'UAE', 'Oman']",Delaware Owned,Natural Gas Liquids,Oman,
Crude Terminal,['Midland To Gulf Coast'],Occidental Petroleum Corporation,Crude Oil,USA,
Crude Terminal,['Midland To Gulf Coast'],Occidental Petroleum Corporation,Water,USA,
"Dolphin Pipeline 


Let me know if you'd like to process another cell!","['Qatar', 'UAE', 'Oman', 'Permian Basin']",Occidental Petroleum Corporation,Natural Gas,Qatar,
"Dolphin Pipeline 


Let me know if you'd like to process another cell!","['Qatar', 'UAE', 'Oman', 'Permian Basin']",Occidental Petroleum Corporation,Natural Gas,UAE,
"Dolphin Pipeline 


Let me know if you'd like to process another cell!","['Qatar', 'UAE', 'Oman', 'Permian Basin']",Occidental Petroleum Corporation,Natural Gas,Oman,
"Dolphin Pipeline 


Let me know if you'd like to process another cell!","['Qatar', 'UAE', 'Oman', 'Permian Basin']",Occidental Petroleum Corporation,Water,Qatar,
"Dolphin Pipeline 


Let me know if you'd like to process another cell!","['Qatar', 'UAE', 'Oman', 'Permian Basin']",Occidental Petroleum Corporation,Water,UAE,
"Dolphin Pipeline 


Let me know if you'd like to process another cell!","['Qatar', 'UAE', 'Oman', 'Permian Basin']",Occidental Petroleum Corporation,Water,Oman,
"Dolphin Pipeline 


Let me know if you'd like to process another cell!","['Qatar', 'UAE', 'Oman', 'Permian Basin']",Occidental Petroleum Corporation,Natural Gas Liquids,Qatar,
"Dolphin Pipeline 


Let me know if you'd like to process another cell!","['Qatar', 'UAE', 'Oman', 'Permian Basin']",Occidental Petroleum Corporation,Natural Gas Liquids,UAE,
"Dolphin Pipeline 


Let me know if you'd like to process another cell!","['Qatar', 'UAE', 'Oman', 'Permian Basin']",Occidental Petroleum Corporation,Natural Gas Liquids,Oman,
"Dolphin Pipeline 


Let me know if you'd like to process another cell!","['Qatar', 'UAE', 'Oman', 'Permian Basin']",Occidental Petroleum Corporation,Crude Oil,Qatar,
"Dolphin Pipeline 


Let me know if you'd like to process another cell!","['Qatar', 'UAE', 'Oman', 'Permian Basin']",Occidental Petroleum Corporation,Crude Oil,UAE,
"Dolphin Pipeline 


Let me know if you'd like to process another cell!","['Qatar', 'UAE', 'Oman', 'Permian Basin']",Occidental Petroleum Corporation,Crude Oil,Oman,
"Dolphin Pipeline 


Let me know if you'd like to process another cell!","['Qatar', 'UAE', 'Oman', 'Permian Basin']",Delaware Owned,Natural Gas,Qatar,
"Dolphin Pipeline 


Let me know if you'd like to process another cell!","['Qatar', 'UAE', 'Oman', 'Permian Basin']",Delaware Owned,Natural Gas,UAE,
"Dolphin Pipeline 


Let me know if you'd like to process another cell!","['Qatar', 'UAE', 'Oman', 'Permian Basin']",Delaware Owned,Natural Gas,Oman,
"Dolphin Pipeline 


Let me know if you'd like to process another cell!","['Qatar', 'UAE', 'Oman', 'Permian Basin']",Delaware Owned,Water,Qatar,
"Dolphin Pipeline 


Let me know if you'd like to process another cell!","['Qatar', 'UAE', 'Oman', 'Permian Basin']",Delaware Owned,Water,UAE,
"Dolphin Pipeline 


Let me know if you'd like to process another cell!","['Qatar', 'UAE', 'Oman', 'Permian Basin']",Delaware Owned,Water,Oman,
"Dolphin Pipeline 


Let me know if you'd like to process another cell!","['Qatar', 'UAE', 'Oman', 'Permian Basin']",Delaware Owned,Natural Gas Liquids,Qatar,
"Dolphin Pipeline 


Let me know if you'd like to process another cell!","['Qatar', 'UAE', 'Oman', 'Permian Basin']",Delaware Owned,Natural Gas Liquids,UAE,
"Dolphin Pipeline 


Let me know if you'd like to process another cell!","['Qatar', 'UAE', 'Oman', 'Permian Basin']",Delaware Owned,Natural Gas Liquids,Oman,
"Dolphin Pipeline 


Let me know if you'd like to process another cell!","['Qatar', 'UAE', 'Oman', 'Permian Basin']",Delaware Owned,Crude Oil,Qatar,
"Dolphin Pipeline 


Let me know if you'd like to process another cell!","['Qatar', 'UAE', 'Oman', 'Permian Basin']",Delaware Owned,Crude Oil,UAE,
"Dolphin Pipeline 


Let me know if you'd like to process another cell!","['Qatar', 'UAE', 'Oman', 'Permian Basin']",Delaware Owned,Crude Oil,Oman,
Domestic Onshore Undeveloped Leases,['Onshore USA  Domestic Assets'],Occidental Petroleum Corporation,Crude Oil,USA,
Domestic Onshore Undeveloped Leases,['Onshore USA  Domestic Assets'],Occidental Petroleum Corporation,Natural Gas,USA,
Easements,,Occidental Petroleum Corporation,Natural Gas,,
Easements,,Occidental Petroleum Corporation,Crude Oil,,
Emissions Control Systems,,Occidental Petroleum Corporation,Crude Oil,,
Emissions Control Systems,,Occidental Petroleum Corporation,Natural Gas,,
Engineering And Technical Staff Offices In The Woodlands,"['The Woodlands', 'Texas']",Occidental Petroleum Corporation,Crude Oil,USA,['Texas']
Engineering And Technical Staff Offices In The Woodlands,"['The Woodlands', 'Texas']",Occidental Petroleum Corporation,Natural Gas,USA,['Texas']
Texas,"['The Woodlands', 'Texas']",Occidental Petroleum Corporation,Crude Oil,USA,['Texas']
Texas,"['The Woodlands', 'Texas']",Occidental Petroleum Corporation,Natural Gas,USA,['Texas']
"Exploratory And Development Wells (Being Drilled) 


Let me know when you're ready for the next cell!","['USA', 'International']",Occidental Petroleum Corporation,Crude Oil,USA,
"Exploratory And Development Wells (Being Drilled) 


Let me know when you're ready for the next cell!","['USA', 'International']",Occidental Petroleum Corporation,Natural Gas,USA,
Facilities,"['USA', 'Middle East', 'Colombia', 'Permian Basin', 'Greenway Plaza', 'Houston', 'Texas']",Occidental Petroleum Corporation,Crude Oil,USA,['Texas']
Facilities,"['USA', 'Middle East', 'Colombia', 'Permian Basin', 'Greenway Plaza', 'Houston', 'Texas']",Occidental Petroleum Corporation,Crude Oil,Colombia,['Texas']
Facilities,"['USA', 'Middle East', 'Colombia', 'Permian Basin', 'Greenway Plaza', 'Houston', 'Texas']",Occidental Petroleum Corporation,Crude Oil,Middle East,['Texas']
Facilities,"['USA', 'Middle East', 'Colombia', 'Permian Basin', 'Greenway Plaza', 'Houston', 'Texas']",Occidental Petroleum Corporation,Natural Gas,USA,['Texas']
Facilities,"['USA', 'Middle East', 'Colombia', 'Permian Basin', 'Greenway Plaza', 'Houston', 'Texas']",Occidental Petroleum Corporation,Natural Gas,Colombia,['Texas']
Facilities,"['USA', 'Middle East', 'Colombia', 'Permian Basin', 'Greenway Plaza', 'Houston', 'Texas']",Occidental Petroleum Corporation,Natural Gas,Middle East,['Texas']
Facilities,"['USA', 'Middle East', 'Colombia', 'Permian Basin', 'Greenway Plaza', 'Houston', 'Texas']",Occidental Petroleum Corporation,Condensate,USA,['Texas']
Facilities,"['USA', 'Middle East', 'Colombia', 'Permian Basin', 'Greenway Plaza', 'Houston', 'Texas']",Occidental Petroleum Corporation,Condensate,Colombia,['Texas']
Facilities,"['USA', 'Middle East', 'Colombia', 'Permian Basin', 'Greenway Plaza', 'Houston', 'Texas']",Occidental Petroleum Corporation,Condensate,Middle East,['Texas']
Facilities,"['USA', 'Middle East', 'Colombia', 'Permian Basin', 'Greenway Plaza', 'Houston', 'Texas']",Al Hosn Natural Gas,Crude Oil,USA,['Texas']
Facilities,"['USA', 'Middle East', 'Colombia', 'Permian Basin', 'Greenway Plaza', 'Houston', 'Texas']",Al Hosn Natural Gas,Crude Oil,Colombia,['Texas']
Facilities,"['USA', 'Middle East', 'Colombia', 'Permian Basin', 'Greenway Plaza', 'Houston', 'Texas']",Al Hosn Natural Gas,Crude Oil,Middle East,['Texas']
Facilities,"['USA', 'Middle East', 'Colombia', 'Permian Basin', 'Greenway Plaza', 'Houston', 'Texas']",Al Hosn Natural Gas,Natural Gas,USA,['Texas']
Facilities,"['USA', 'Middle East', 'Colombia', 'Permian Basin', 'Greenway Plaza', 'Houston', 'Texas']",Al Hosn Natural Gas,Natural Gas,Colombia,['Texas']
Facilities,"['USA', 'Middle East', 'Colombia', 'Permian Basin', 'Greenway Plaza', 'Houston', 'Texas']",Al Hosn Natural Gas,Natural Gas,Middle East,['Texas']
Facilities,"['USA', 'Middle East', 'Colombia', 'Permian Basin', 'Greenway Plaza', 'Houston', 'Texas']",Al Hosn Natural Gas,Condensate,USA,['Texas']
Facilities,"['USA', 'Middle East', 'Colombia', 'Permian Basin', 'Greenway Plaza', 'Houston', 'Texas']",Al Hosn Natural Gas,Condensate,Colombia,['Texas']
Facilities,"['USA', 'Middle East', 'Colombia', 'Permian Basin', 'Greenway Plaza', 'Houston', 'Texas']",Al Hosn Natural Gas,Condensate,Middle East,['Texas']
Facilities (Marine Shore-Bases In Galveston,"['Galveston', 'Texas; Port Fourchon', 'Louisiana']",Occidental Petroleum Corporation,Crude Oil,USA,"['Louisiana', 'Texas']"
Facilities (Marine Shore-Bases In Galveston,"['Galveston', 'Texas; Port Fourchon', 'Louisiana']",Occidental Petroleum Corporation,Natural Gas,USA,"['Louisiana', 'Texas']"
Texas,"['Galveston', 'Texas; Port Fourchon', 'Louisiana']",Occidental Petroleum Corporation,Crude Oil,USA,"['Louisiana', 'Texas']"
Texas,"['Galveston', 'Texas; Port Fourchon', 'Louisiana']",Occidental Petroleum Corporation,Natural Gas,USA,"['Louisiana', 'Texas']"
And Port Fourchon,"['Galveston', 'Texas; Port Fourchon', 'Louisiana']",Occidental Petroleum Corporation,Crude Oil,USA,"['Louisiana', 'Texas']"
And Port Fourchon,"['Galveston', 'Texas; Port Fourchon', 'Louisiana']",Occidental Petroleum Corporation,Natural Gas,USA,"['Louisiana', 'Texas']"
Louisiana,"['Galveston', 'Texas; Port Fourchon', 'Louisiana']",Occidental Petroleum Corporation,Crude Oil,USA,"['Louisiana', 'Texas']"
Louisiana,"['Galveston', 'Texas; Port Fourchon', 'Louisiana']",Occidental Petroleum Corporation,Natural Gas,USA,"['Louisiana', 'Texas']"
Two Helicopter Bases In Louisiana),"['Galveston', 'Texas; Port Fourchon', 'Louisiana']",Occidental Petroleum Corporation,Crude Oil,USA,"['Louisiana', 'Texas']"
Two Helicopter Bases In Louisiana),"['Galveston', 'Texas; Port Fourchon', 'Louisiana']",Occidental Petroleum Corporation,Natural Gas,USA,"['Louisiana', 'Texas']"
Federal Lands [In New Mexico And Wyoming],"['New Mexico', 'Wyoming']",BLM,Crude Oil,USA,"['New Mexico', 'Wyoming']"
Federal Lands [In New Mexico And Wyoming],"['New Mexico', 'Wyoming']",BLM,Natural Gas,USA,"['New Mexico', 'Wyoming']"
Field Equipment,"['International', 'North Africa', 'INatural Gas Liquidseside Facility', 'DJ Basin', 'Algeria', 'Permian Basin', 'Gulf Coast', 'Colorado', 'Oman', 'West Virginia', 'Gulf of Mexico', 'Rockies']",Occidental Petroleum Corporation,Crude Oil,Algeria,"['Colorado', 'Virginia', 'West Virginia']"
Field Equipment,"['International', 'North Africa', 'INatural Gas Liquidseside Facility', 'DJ Basin', 'Algeria', 'Permian Basin', 'Gulf Coast', 'Colorado', 'Oman', 'West Virginia', 'Gulf of Mexico', 'Rockies']",Occidental Petroleum Corporation,Crude Oil,Oman,"['Colorado', 'Virginia', 'West Virginia']"
Field Equipment,"['International', 'North Africa', 'INatural Gas Liquidseside Facility', 'DJ Basin', 'Algeria', 'Permian Basin', 'Gulf Coast', 'Colorado', 'Oman', 'West Virginia', 'Gulf of Mexico', 'Rockies']",Occidental Petroleum Corporation,Crude Oil,USA,"['Colorado', 'Virginia', 'West Virginia']"
Field Equipment,"['International', 'North Africa', 'INatural Gas Liquidseside Facility', 'DJ Basin', 'Algeria', 'Permian Basin', 'Gulf Coast', 'Colorado', 'Oman', 'West Virginia', 'Gulf of Mexico', 'Rockies']",Occidental Petroleum Corporation,Natural Gas,Algeria,"['Colorado', 'Virginia', 'West Virginia']"
Field Equipment,"['International', 'North Africa', 'INatural Gas Liquidseside Facility', 'DJ Basin', 'Algeria', 'Permian Basin', 'Gulf Coast', 'Colorado', 'Oman', 'West Virginia', 'Gulf of Mexico', 'Rockies']",Occidental Petroleum Corporation,Natural Gas,Oman,"['Colorado', 'Virginia', 'West Virginia']"
Field Equipment,"['International', 'North Africa', 'INatural Gas Liquidseside Facility', 'DJ Basin', 'Algeria', 'Permian Basin', 'Gulf Coast', 'Colorado', 'Oman', 'West Virginia', 'Gulf of Mexico', 'Rockies']",Occidental Petroleum Corporation,Natural Gas,USA,"['Colorado', 'Virginia', 'West Virginia']"
Field Equipment,"['International', 'North Africa', 'INatural Gas Liquidseside Facility', 'DJ Basin', 'Algeria', 'Permian Basin', 'Gulf Coast', 'Colorado', 'Oman', 'West Virginia', 'Gulf of Mexico', 'Rockies']",Occidental Petroleum Corporation,Condensate,Algeria,"['Colorado', 'Virginia', 'West Virginia']"
Field Equipment,"['International', 'North Africa', 'INatural Gas Liquidseside Facility', 'DJ Basin', 'Algeria', 'Permian Basin', 'Gulf Coast', 'Colorado', 'Oman', 'West Virginia', 'Gulf of Mexico', 'Rockies']",Occidental Petroleum Corporation,Condensate,Oman,"['Colorado', 'Virginia', 'West Virginia']"
