physical asset,location,ownership,commodity,Countries,USA states
Distribution Facilities,"Midwest And East Coast Of The Usa,Illinois,Maryland,New Jersey,District Of Columbia,Pennsylvania,Delaware,Quad Cities,Braidwood,Il",Delmarva Power & Light Company,Electricity,USA,"Maryland, Pennsylvania, New Jersey, Delaware, Illinois"
Distribution Facilities,"Midwest And East Coast Of The Usa,Illinois,Maryland,New Jersey,District Of Columbia,Pennsylvania,Delaware,Quad Cities,Braidwood,Il",Delmarva Power & Light Company,Power,USA,"Maryland, Pennsylvania, New Jersey, Delaware, Illinois"
Distribution Facilities,"Midwest And East Coast Of The Usa,Illinois,Maryland,New Jersey,District Of Columbia,Pennsylvania,Delaware,Quad Cities,Braidwood,Il",Delmarva Power & Light Company,Natural Gas,USA,"Maryland, Pennsylvania, New Jersey, Delaware, Illinois"
Distribution Facilities,"Midwest And East Coast Of The Usa,Illinois,Maryland,New Jersey,District Of Columbia,Pennsylvania,Delaware,Quad Cities,Braidwood,Il",Commonwealth Edison Company,Electricity,USA,"Maryland, Pennsylvania, New Jersey, Delaware, Illinois"
Distribution Facilities,"Midwest And East Coast Of The Usa,Illinois,Maryland,New Jersey,District Of Columbia,Pennsylvania,Delaware,Quad Cities,Braidwood,Il",Commonwealth Edison Company,Power,USA,"Maryland, Pennsylvania, New Jersey, Delaware, Illinois"
Distribution Facilities,"Midwest And East Coast Of The Usa,Illinois,Maryland,New Jersey,District Of Columbia,Pennsylvania,Delaware,Quad Cities,Braidwood,Il",Commonwealth Edison Company,Natural Gas,USA,"Maryland, Pennsylvania, New Jersey, Delaware, Illinois"
Distribution Facilities,"Midwest And East Coast Of The Usa,Illinois,Maryland,New Jersey,District Of Columbia,Pennsylvania,Delaware,Quad Cities,Braidwood,Il",Pepco Holdings LLC,Electricity,USA,"Maryland, Pennsylvania, New Jersey, Delaware, Illinois"
Distribution Facilities,"Midwest And East Coast Of The Usa,Illinois,Maryland,New Jersey,District Of Columbia,Pennsylvania,Delaware,Quad Cities,Braidwood,Il",Pepco Holdings LLC,Power,USA,"Maryland, Pennsylvania, New Jersey, Delaware, Illinois"
Distribution Facilities,"Midwest And East Coast Of The Usa,Illinois,Maryland,New Jersey,District Of Columbia,Pennsylvania,Delaware,Quad Cities,Braidwood,Il",Pepco Holdings LLC,Natural Gas,USA,"Maryland, Pennsylvania, New Jersey, Delaware, Illinois"
Distribution Facilities,"Midwest And East Coast Of The Usa,Illinois,Maryland,New Jersey,District Of Columbia,Pennsylvania,Delaware,Quad Cities,Braidwood,Il",Atlantic City Electric Company,Electricity,USA,"Maryland, Pennsylvania, New Jersey, Delaware, Illinois"
Distribution Facilities,"Midwest And East Coast Of The Usa,Illinois,Maryland,New Jersey,District Of Columbia,Pennsylvania,Delaware,Quad Cities,Braidwood,Il",Atlantic City Electric Company,Power,USA,"Maryland, Pennsylvania, New Jersey, Delaware, Illinois"
Distribution Facilities,"Midwest And East Coast Of The Usa,Illinois,Maryland,New Jersey,District Of Columbia,Pennsylvania,Delaware,Quad Cities,Braidwood,Il",Atlantic City Electric Company,Natural Gas,USA,"Maryland, Pennsylvania, New Jersey, Delaware, Illinois"
Distribution Systems,Service Areas,Utility Registrants,Natural Gas,,
Distribution Systems,Service Areas,Utility Registrants,Electricity,,
Distribution Systems,Service Areas,Pepco Holdings LLC,Natural Gas,,
Distribution Systems,Service Areas,Pepco Holdings LLC,Electricity,,
Distribution Systems,Service Areas,Baltimore Gas And Electric Company,Natural Gas,,
Distribution Systems,Service Areas,Baltimore Gas And Electric Company,Electricity,,
Distribution Systems,Service Areas,Delmarva Power & Light Company,Natural Gas,,
Distribution Systems,Service Areas,Delmarva Power & Light Company,Electricity,,
Distribution Systems,Service Areas,Commonwealth Edison Company,Natural Gas,,
Distribution Systems,Service Areas,Commonwealth Edison Company,Electricity,,
Distribution Systems,Service Areas,Atlantic City Electric Company,Natural Gas,,
Distribution Systems,Service Areas,Atlantic City Electric Company,Electricity,,
Electric And Natural Gas Transmission And Distribution Assets,"Delaware,New Jersey,Pennsylvania",Exelon Corporation,Electricity,USA,"Delaware, Pennsylvania, New Jersey"
Electric And Natural Gas Transmission And Distribution Assets,"Delaware,New Jersey,Pennsylvania",Exelon Corporation,Natural Gas,USA,"Delaware, Pennsylvania, New Jersey"
Electric And Natural Gas Transmission And Distribution Assets,"Delaware,New Jersey,Pennsylvania",Pepco Holdings LLC,Electricity,USA,"Delaware, Pennsylvania, New Jersey"
Electric And Natural Gas Transmission And Distribution Assets,"Delaware,New Jersey,Pennsylvania",Pepco Holdings LLC,Natural Gas,USA,"Delaware, Pennsylvania, New Jersey"
Electric And Natural Gas Transmission And Distribution Assets,"Delaware,New Jersey,Pennsylvania",Baltimore Gas And Electric Company,Electricity,USA,"Delaware, Pennsylvania, New Jersey"
Electric And Natural Gas Transmission And Distribution Assets,"Delaware,New Jersey,Pennsylvania",Baltimore Gas And Electric Company,Natural Gas,USA,"Delaware, Pennsylvania, New Jersey"
Electric And Natural Gas Transmission And Distribution Assets,"Delaware,New Jersey,Pennsylvania",Delmarva Power & Light Company,Electricity,USA,"Delaware, Pennsylvania, New Jersey"
Electric And Natural Gas Transmission And Distribution Assets,"Delaware,New Jersey,Pennsylvania",Delmarva Power & Light Company,Natural Gas,USA,"Delaware, Pennsylvania, New Jersey"
Electric And Natural Gas Transmission And Distribution Assets,"Delaware,New Jersey,Pennsylvania",Commonwealth Edison Company,Electricity,USA,"Delaware, Pennsylvania, New Jersey"
Electric And Natural Gas Transmission And Distribution Assets,"Delaware,New Jersey,Pennsylvania",Commonwealth Edison Company,Natural Gas,USA,"Delaware, Pennsylvania, New Jersey"
Electric And Natural Gas Transmission And Distribution Assets,"Delaware,New Jersey,Pennsylvania",Atlantic City Electric Company,Electricity,USA,"Delaware, Pennsylvania, New Jersey"
Electric And Natural Gas Transmission And Distribution Assets,"Delaware,New Jersey,Pennsylvania",Atlantic City Electric Company,Natural Gas,USA,"Delaware, Pennsylvania, New Jersey"
Electric And Natural Gas Transmission And Distribution Assets,"Delaware,New Jersey,Pennsylvania",PECO Energy Company,Electricity,USA,"Delaware, Pennsylvania, New Jersey"
Electric And Natural Gas Transmission And Distribution Assets,"Delaware,New Jersey,Pennsylvania",PECO Energy Company,Natural Gas,USA,"Delaware, Pennsylvania, New Jersey"
Electric And Natural Gas Transmission And Distribution Assets,"Delaware,New Jersey,Pennsylvania",Utility Registrants,Electricity,USA,"Delaware, Pennsylvania, New Jersey"
Electric And Natural Gas Transmission And Distribution Assets,"Delaware,New Jersey,Pennsylvania",Utility Registrants,Natural Gas,USA,"Delaware, Pennsylvania, New Jersey"
Electric Distribution Infrastructure,"District Of Columbia,Maryland,New Jersey,Delaware,Pennsylvania,Commonwealth Edison Company's Service Area,Central Maryland (Including The City Of Baltimore),Portions Of New Castle County,Delaware,City Of Chicago,Seneca,Il,Salem,Portions Of Delaware And Maryland",Commonwealth Edison Company,Electricity,USA,"Pennsylvania, Delaware, Maryland, New Jersey"
Electric Distribution Infrastructure,"District Of Columbia,Maryland,New Jersey,Delaware,Pennsylvania,Commonwealth Edison Company's Service Area,Central Maryland (Including The City Of Baltimore),Portions Of New Castle County,Delaware,City Of Chicago,Seneca,Il,Salem,Portions Of Delaware And Maryland",Commonwealth Edison Company,Natural Gas,USA,"Pennsylvania, Delaware, Maryland, New Jersey"
Electric Distribution Infrastructure,"District Of Columbia,Maryland,New Jersey,Delaware,Pennsylvania,Commonwealth Edison Company's Service Area,Central Maryland (Including The City Of Baltimore),Portions Of New Castle County,Delaware,City Of Chicago,Seneca,Il,Salem,Portions Of Delaware And Maryland",Pepco Holdings LLC,Electricity,USA,"Pennsylvania, Delaware, Maryland, New Jersey"
Electric Distribution Infrastructure,"District Of Columbia,Maryland,New Jersey,Delaware,Pennsylvania,Commonwealth Edison Company's Service Area,Central Maryland (Including The City Of Baltimore),Portions Of New Castle County,Delaware,City Of Chicago,Seneca,Il,Salem,Portions Of Delaware And Maryland",Pepco Holdings LLC,Natural Gas,USA,"Pennsylvania, Delaware, Maryland, New Jersey"
Electric Distribution Infrastructure,"District Of Columbia,Maryland,New Jersey,Delaware,Pennsylvania,Commonwealth Edison Company's Service Area,Central Maryland (Including The City Of Baltimore),Portions Of New Castle County,Delaware,City Of Chicago,Seneca,Il,Salem,Portions Of Delaware And Maryland",Atlantic City Electric Company,Electricity,USA,"Pennsylvania, Delaware, Maryland, New Jersey"
Electric Distribution Infrastructure,"District Of Columbia,Maryland,New Jersey,Delaware,Pennsylvania,Commonwealth Edison Company's Service Area,Central Maryland (Including The City Of Baltimore),Portions Of New Castle County,Delaware,City Of Chicago,Seneca,Il,Salem,Portions Of Delaware And Maryland",Atlantic City Electric Company,Natural Gas,USA,"Pennsylvania, Delaware, Maryland, New Jersey"
Electric Distribution Infrastructure,"District Of Columbia,Maryland,New Jersey,Delaware,Pennsylvania,Commonwealth Edison Company's Service Area,Central Maryland (Including The City Of Baltimore),Portions Of New Castle County,Delaware,City Of Chicago,Seneca,Il,Salem,Portions Of Delaware And Maryland",PECO Energy Company,Electricity,USA,"Pennsylvania, Delaware, Maryland, New Jersey"
Electric Distribution Infrastructure,"District Of Columbia,Maryland,New Jersey,Delaware,Pennsylvania,Commonwealth Edison Company's Service Area,Central Maryland (Including The City Of Baltimore),Portions Of New Castle County,Delaware,City Of Chicago,Seneca,Il,Salem,Portions Of Delaware And Maryland",PECO Energy Company,Natural Gas,USA,"Pennsylvania, Delaware, Maryland, New Jersey"
Electric Distribution Infrastructure,"District Of Columbia,Maryland,New Jersey,Delaware,Pennsylvania,Commonwealth Edison Company's Service Area,Central Maryland (Including The City Of Baltimore),Portions Of New Castle County,Delaware,City Of Chicago,Seneca,Il,Salem,Portions Of Delaware And Maryland",Baltimore Gas And Electric Company,Electricity,USA,"Pennsylvania, Delaware, Maryland, New Jersey"
Electric Distribution Infrastructure,"District Of Columbia,Maryland,New Jersey,Delaware,Pennsylvania,Commonwealth Edison Company's Service Area,Central Maryland (Including The City Of Baltimore),Portions Of New Castle County,Delaware,City Of Chicago,Seneca,Il,Salem,Portions Of Delaware And Maryland",Baltimore Gas And Electric Company,Natural Gas,USA,"Pennsylvania, Delaware, Maryland, New Jersey"
Electric Distribution Infrastructure,"District Of Columbia,Maryland,New Jersey,Delaware,Pennsylvania,Commonwealth Edison Company's Service Area,Central Maryland (Including The City Of Baltimore),Portions Of New Castle County,Delaware,City Of Chicago,Seneca,Il,Salem,Portions Of Delaware And Maryland",Delmarva Power & Light Company,Electricity,USA,"Pennsylvania, Delaware, Maryland, New Jersey"
Electric Distribution Infrastructure,"District Of Columbia,Maryland,New Jersey,Delaware,Pennsylvania,Commonwealth Edison Company's Service Area,Central Maryland (Including The City Of Baltimore),Portions Of New Castle County,Delaware,City Of Chicago,Seneca,Il,Salem,Portions Of Delaware And Maryland",Delmarva Power & Light Company,Natural Gas,USA,"Pennsylvania, Delaware, Maryland, New Jersey"
Electric Distribution Infrastructure,"District Of Columbia,Maryland,New Jersey,Delaware,Pennsylvania,Commonwealth Edison Company's Service Area,Central Maryland (Including The City Of Baltimore),Portions Of New Castle County,Delaware,City Of Chicago,Seneca,Il,Salem,Portions Of Delaware And Maryland",Exelon Corporation,Electricity,USA,"Pennsylvania, Delaware, Maryland, New Jersey"
Electric Distribution Infrastructure,"District Of Columbia,Maryland,New Jersey,Delaware,Pennsylvania,Commonwealth Edison Company's Service Area,Central Maryland (Including The City Of Baltimore),Portions Of New Castle County,Delaware,City Of Chicago,Seneca,Il,Salem,Portions Of Delaware And Maryland",Exelon Corporation,Natural Gas,USA,"Pennsylvania, Delaware, Maryland, New Jersey"
electric Exelon Exelon Corporationplants,,Exelon Corporation,Electricity,,
electric Exelon Exelon Corporationplants,,Exelon Corporation,Clean Energy,,
Electric Grid,"Disadvantaged Communities,Service Territory",Pepco Holdings LLC,Electricity,,
Electric Grid,"Disadvantaged Communities,Service Territory",Commonwealth Edison Company,Electricity,,
Electric Grid,"Disadvantaged Communities,Service Territory",Exelon Corporation,Electricity,,
Electric Grid,"Disadvantaged Communities,Service Territory",Utility Registrants,Electricity,,
Electricity Exelon Exelon CorporationFacilities,"PJM,MISO,NYISO,ERCOT,ISO-NE,FRCC,WECC,CAISO,AESO,OIESO,Canada,Mid-Atlantic,Midwest,New York",Exelon Corporation,Electricity,Canada,"Michigan, New York, California, Colorado, Nebraska"
Electricity Exelon Exelon CorporationFacilities,"PJM,MISO,NYISO,ERCOT,ISO-NE,FRCC,WECC,CAISO,AESO,OIESO,Canada,Mid-Atlantic,Midwest,New York",Exelon Corporation,Electricity,USA,"Michigan, New York, California, Colorado, Nebraska"
Electricity Exelon Exelon CorporationFacilities,"PJM,MISO,NYISO,ERCOT,ISO-NE,FRCC,WECC,CAISO,AESO,OIESO,Canada,Mid-Atlantic,Midwest,New York",Exelon Corporation,Natural Gas,Canada,"Michigan, New York, California, Colorado, Nebraska"
Electricity Exelon Exelon CorporationFacilities,"PJM,MISO,NYISO,ERCOT,ISO-NE,FRCC,WECC,CAISO,AESO,OIESO,Canada,Mid-Atlantic,Midwest,New York",Exelon Corporation,Natural Gas,USA,"Michigan, New York, California, Colorado, Nebraska"
Electricity Exelon Exelon CorporationFacilities,"PJM,MISO,NYISO,ERCOT,ISO-NE,FRCC,WECC,CAISO,AESO,OIESO,Canada,Mid-Atlantic,Midwest,New York",Exelon Corporation,Renewable Energy,Canada,"Michigan, New York, California, Colorado, Nebraska"
Electricity Exelon Exelon CorporationFacilities,"PJM,MISO,NYISO,ERCOT,ISO-NE,FRCC,WECC,CAISO,AESO,OIESO,Canada,Mid-Atlantic,Midwest,New York",Exelon Corporation,Renewable Energy,USA,"Michigan, New York, California, Colorado, Nebraska"
Electricity Exelon Exelon CorporationFacilities,"PJM,MISO,NYISO,ERCOT,ISO-NE,FRCC,WECC,CAISO,AESO,OIESO,Canada,Mid-Atlantic,Midwest,New York",Constellation Energy,Electricity,Canada,"Michigan, New York, California, Colorado, Nebraska"
Electricity Exelon Exelon CorporationFacilities,"PJM,MISO,NYISO,ERCOT,ISO-NE,FRCC,WECC,CAISO,AESO,OIESO,Canada,Mid-Atlantic,Midwest,New York",Constellation Energy,Electricity,USA,"Michigan, New York, California, Colorado, Nebraska"
Electricity Exelon Exelon CorporationFacilities,"PJM,MISO,NYISO,ERCOT,ISO-NE,FRCC,WECC,CAISO,AESO,OIESO,Canada,Mid-Atlantic,Midwest,New York",Constellation Energy,Natural Gas,Canada,"Michigan, New York, California, Colorado, Nebraska"
Electricity Exelon Exelon CorporationFacilities,"PJM,MISO,NYISO,ERCOT,ISO-NE,FRCC,WECC,CAISO,AESO,OIESO,Canada,Mid-Atlantic,Midwest,New York",Constellation Energy,Natural Gas,USA,"Michigan, New York, California, Colorado, Nebraska"
Electricity Exelon Exelon CorporationFacilities,"PJM,MISO,NYISO,ERCOT,ISO-NE,FRCC,WECC,CAISO,AESO,OIESO,Canada,Mid-Atlantic,Midwest,New York",Constellation Energy,Renewable Energy,Canada,"Michigan, New York, California, Colorado, Nebraska"
Electricity Exelon Exelon CorporationFacilities,"PJM,MISO,NYISO,ERCOT,ISO-NE,FRCC,WECC,CAISO,AESO,OIESO,Canada,Mid-Atlantic,Midwest,New York",Constellation Energy,Renewable Energy,USA,"Michigan, New York, California, Colorado, Nebraska"
electricity transmission infrastructure,"Delaware,Maryland,Illinois,New Jersey",Delmarva Power & Light Company,Electricity,USA,"Delaware, Maryland, Illinois, New Jersey"
electricity transmission infrastructure,"Delaware,Maryland,Illinois,New Jersey",Delmarva Power & Light Company,Natural Gas,USA,"Delaware, Maryland, Illinois, New Jersey"
electricity transmission infrastructure,"Delaware,Maryland,Illinois,New Jersey",Atlantic City Electric Company,Electricity,USA,"Delaware, Maryland, Illinois, New Jersey"
electricity transmission infrastructure,"Delaware,Maryland,Illinois,New Jersey",Atlantic City Electric Company,Natural Gas,USA,"Delaware, Maryland, Illinois, New Jersey"
electricity transmission infrastructure,"Delaware,Maryland,Illinois,New Jersey",Baltimore Gas And Electric Company,Electricity,USA,"Delaware, Maryland, Illinois, New Jersey"
electricity transmission infrastructure,"Delaware,Maryland,Illinois,New Jersey",Baltimore Gas And Electric Company,Natural Gas,USA,"Delaware, Maryland, Illinois, New Jersey"
electricity transmission infrastructure,"Delaware,Maryland,Illinois,New Jersey",Delmarva Power & Light Company,Electricity,USA,"Delaware, Maryland, Illinois, New Jersey"
electricity transmission infrastructure,"Delaware,Maryland,Illinois,New Jersey",Delmarva Power & Light Company,Natural Gas,USA,"Delaware, Maryland, Illinois, New Jersey"
electricity transmission infrastructure,"Delaware,Maryland,Illinois,New Jersey",Commonwealth Edison Company,Electricity,USA,"Delaware, Maryland, Illinois, New Jersey"
electricity transmission infrastructure,"Delaware,Maryland,Illinois,New Jersey",Commonwealth Edison Company,Natural Gas,USA,"Delaware, Maryland, Illinois, New Jersey"
electricity transmission infrastructure,"Delaware,Maryland,Illinois,New Jersey",Exelon Corporation,Electricity,USA,"Delaware, Maryland, Illinois, New Jersey"
electricity transmission infrastructure,"Delaware,Maryland,Illinois,New Jersey",Exelon Corporation,Natural Gas,USA,"Delaware, Maryland, Illinois, New Jersey"
electricity transmission infrastructure,"Delaware,Maryland,Illinois,New Jersey",PECO Energy Company,Electricity,USA,"Delaware, Maryland, Illinois, New Jersey"
electricity transmission infrastructure,"Delaware,Maryland,Illinois,New Jersey",PECO Energy Company,Natural Gas,USA,"Delaware, Maryland, Illinois, New Jersey"
equipment,"Southeastern Pennsylvania,Portions of Delaware and Maryland,PJM Operated Markets,Byron,IL,Delaware,District of Columbia,Peach Bottom,Montgomery and Prince George's Counties,Maryland,Midwest and Mid-Atlantic of the USA",Atlantic City Electric Company,Natural Gas,USA,"Delaware, Maryland, Illinois, Pennsylvania"
equipment,"Southeastern Pennsylvania,Portions of Delaware and Maryland,PJM Operated Markets,Byron,IL,Delaware,District of Columbia,Peach Bottom,Montgomery and Prince George's Counties,Maryland,Midwest and Mid-Atlantic of the USA",Atlantic City Electric Company,Electricity,USA,"Delaware, Maryland, Illinois, Pennsylvania"
equipment,"Southeastern Pennsylvania,Portions of Delaware and Maryland,PJM Operated Markets,Byron,IL,Delaware,District of Columbia,Peach Bottom,Montgomery and Prince George's Counties,Maryland,Midwest and Mid-Atlantic of the USA",Commonwealth Edison Company,Natural Gas,USA,"Delaware, Maryland, Illinois, Pennsylvania"
equipment,"Southeastern Pennsylvania,Portions of Delaware and Maryland,PJM Operated Markets,Byron,IL,Delaware,District of Columbia,Peach Bottom,Montgomery and Prince George's Counties,Maryland,Midwest and Mid-Atlantic of the USA",Commonwealth Edison Company,Electricity,USA,"Delaware, Maryland, Illinois, Pennsylvania"
equipment,"Southeastern Pennsylvania,Portions of Delaware and Maryland,PJM Operated Markets,Byron,IL,Delaware,District of Columbia,Peach Bottom,Montgomery and Prince George's Counties,Maryland,Midwest and Mid-Atlantic of the USA",Baltimore Gas And Electric Company,Natural Gas,USA,"Delaware, Maryland, Illinois, Pennsylvania"
equipment,"Southeastern Pennsylvania,Portions of Delaware and Maryland,PJM Operated Markets,Byron,IL,Delaware,District of Columbia,Peach Bottom,Montgomery and Prince George's Counties,Maryland,Midwest and Mid-Atlantic of the USA",Baltimore Gas And Electric Company,Electricity,USA,"Delaware, Maryland, Illinois, Pennsylvania"
equipment,"Southeastern Pennsylvania,Portions of Delaware and Maryland,PJM Operated Markets,Byron,IL,Delaware,District of Columbia,Peach Bottom,Montgomery and Prince George's Counties,Maryland,Midwest and Mid-Atlantic of the USA",Constellation Energy,Natural Gas,USA,"Delaware, Maryland, Illinois, Pennsylvania"
equipment,"Southeastern Pennsylvania,Portions of Delaware and Maryland,PJM Operated Markets,Byron,IL,Delaware,District of Columbia,Peach Bottom,Montgomery and Prince George's Counties,Maryland,Midwest and Mid-Atlantic of the USA",Constellation Energy,Electricity,USA,"Delaware, Maryland, Illinois, Pennsylvania"
equipment,"Southeastern Pennsylvania,Portions of Delaware and Maryland,PJM Operated Markets,Byron,IL,Delaware,District of Columbia,Peach Bottom,Montgomery and Prince George's Counties,Maryland,Midwest and Mid-Atlantic of the USA",Delmarva Power & Light Company,Natural Gas,USA,"Delaware, Maryland, Illinois, Pennsylvania"
equipment,"Southeastern Pennsylvania,Portions of Delaware and Maryland,PJM Operated Markets,Byron,IL,Delaware,District of Columbia,Peach Bottom,Montgomery and Prince George's Counties,Maryland,Midwest and Mid-Atlantic of the USA",Delmarva Power & Light Company,Electricity,USA,"Delaware, Maryland, Illinois, Pennsylvania"
equipment,"Southeastern Pennsylvania,Portions of Delaware and Maryland,PJM Operated Markets,Byron,IL,Delaware,District of Columbia,Peach Bottom,Montgomery and Prince George's Counties,Maryland,Midwest and Mid-Atlantic of the USA",Exelon Corporation,Natural Gas,USA,"Delaware, Maryland, Illinois, Pennsylvania"
equipment,"Southeastern Pennsylvania,Portions of Delaware and Maryland,PJM Operated Markets,Byron,IL,Delaware,District of Columbia,Peach Bottom,Montgomery and Prince George's Counties,Maryland,Midwest and Mid-Atlantic of the USA",Exelon Corporation,Electricity,USA,"Delaware, Maryland, Illinois, Pennsylvania"
equipment,"Southeastern Pennsylvania,Portions of Delaware and Maryland,PJM Operated Markets,Byron,IL,Delaware,District of Columbia,Peach Bottom,Montgomery and Prince George's Counties,Maryland,Midwest and Mid-Atlantic of the USA",Pepco Holdings LLC,Natural Gas,USA,"Delaware, Maryland, Illinois, Pennsylvania"
equipment,"Southeastern Pennsylvania,Portions of Delaware and Maryland,PJM Operated Markets,Byron,IL,Delaware,District of Columbia,Peach Bottom,Montgomery and Prince George's Counties,Maryland,Midwest and Mid-Atlantic of the USA",Pepco Holdings LLC,Electricity,USA,"Delaware, Maryland, Illinois, Pennsylvania"
equipment,"Southeastern Pennsylvania,Portions of Delaware and Maryland,PJM Operated Markets,Byron,IL,Delaware,District of Columbia,Peach Bottom,Montgomery and Prince George's Counties,Maryland,Midwest and Mid-Atlantic of the USA",PECO Energy Company,Natural Gas,USA,"Delaware, Maryland, Illinois, Pennsylvania"
equipment,"Southeastern Pennsylvania,Portions of Delaware and Maryland,PJM Operated Markets,Byron,IL,Delaware,District of Columbia,Peach Bottom,Montgomery and Prince George's Counties,Maryland,Midwest and Mid-Atlantic of the USA",PECO Energy Company,Electricity,USA,"Delaware, Maryland, Illinois, Pennsylvania"
Facilities (Physical Asset),,Maryland Economic Development Corporation,,,
Facilities (Physical Asset),,The Pollution Control Financing Authority of Salem County,,,
Facilities (Physical Asset),,Atlantic City Electric Company,,,
Facilities (Physical Asset),,Delmarva Power & Light Company,,,
Gas Facilities,"Midwest and East Coast of the USA,Illinois,Maryland,New Jersey,Pennsylvania,District of Columbia",The Delaware Economic Development Authority,Electricity,USA,"Pennsylvania, Maryland, Illinois, New Jersey"
